,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Luděk Mikloško\e410880a,cz CZE,GB,31,42,42,3780,42.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Potts\3607a95d,eng ENG,DF,26,41,41,3673,40.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Tim Breacker\298a0444,eng ENG,DF,28,40,40,3600,40.0,3,3,3,0,0,0,0,0.07,0.07,0.15,0.07,0.15,Matchs
Trevor Morley\3ce7fe15,eng ENG,AT,32,42,39,3642,40.5,13,4,11,2,3,3,0,0.32,0.10,0.42,0.27,0.37,Matchs
Ian Bishop\40198f42,eng ENG,MT,28,36,36,3181,35.3,1,4,1,0,0,1,0,0.03,0.11,0.14,0.03,0.14,Matchs
Mike Marsh\33ef84d2,eng ENG,ATMT,24,33,33,2972,33.0,1,4,1,0,0,2,0,0.03,0.12,0.15,0.03,0.15,Matchs
Matty Holmes\fc77951f,eng ENG,MT,23,34,33,2771,30.8,3,10,3,0,0,0,0,0.10,0.32,0.42,0.10,0.42,Matchs
Tony Gale\0d7c2153,eng ENG,DF,33,32,31,2745,30.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lee Chapman\2fecb27a,eng ENG,AT,33,30,26,2417,26.9,8,2,8,0,0,1,0,0.30,0.07,0.37,0.30,0.37,Matchs
Peter Butler\5c6c258e,eng ENG,MT,26,26,26,2271,25.2,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matchs
Martin Allen\5cff621e,eng ENG,MT,27,26,20,1718,19.1,6,2,6,0,0,4,0,0.31,0.10,0.42,0.31,0.42,Matchs
Keith Rowland\59b07c21,nir NIR,DF,21,23,16,1628,18.1,0,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matchs
Matthew Rush\9801b4be,ie IRL,MT,21,10,9,788,8.8,1,0,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matchs
Dale Gordon\90aaef09,eng ENG,MT,26,8,8,666,7.4,1,1,1,0,0,0,0,0.14,0.14,0.27,0.14,0.27,Matchs
Clive Allen\aff588b9,eng ENG,AT,32,7,7,685,7.6,2,1,2,0,0,0,0,0.26,0.13,0.39,0.26,0.39,Matchs
Alvin Martin\2eb72478,eng ENG,DF,35,7,6,594,6.6,2,1,2,0,0,0,0,0.30,0.15,0.45,0.30,0.45,Matchs
Kenny Brown\2e3ab301,eng ENG,DF,26,9,6,555,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Colin Foster\9cad3aa8,eng ENG,DF,29,5,5,450,5.0,0,1,0,0,,0,0,0.00,0.20,0.20,0.00,0.20,Matchs
Steve Jones\5f089aa6,eng ENG,AT,23,8,3,476,5.3,2,1,2,0,0,0,0,0.38,0.19,0.57,0.38,0.57,Matchs
Danny Williamson\df79c399,eng ENG,MT,19,3,2,184,2.0,1,,1,0,,0,0,0.49,,,0.49,,Matchs
Mark Robson\86a1ed24,eng ENG,MT,24,3,2,128,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jeroen Boere\6578819d,nl NED,AT,25,4,0,72,0.8,0,,0,0,,0,1,0.00,,,0.00,,Matchs
Paul Mitchell\2e54cb45,,MT,21,1,0,28,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Paul Marquis\22015200,eng ENG,DF,20,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.4,42,424,,,44,29,42,2,3,22,1,1.05,0.69,1.74,1.00,1.69,
Total adversaire,,,26.5,42,,,,,,,,,,,,,,,,
