,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Kasey Keller\5b5bcd83,us USA,GB,32,38,38,3420,38.0,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matchs
Teddy Sheringham\4e56eef6,eng ENG,AT,36,36,34,2973,33.0,12,4,9,3,3,2,0,0.36,0.12,0.48,0.27,0.39,Matchs
Simon Davies\522b6d6c,wls WAL,MT,22,36,33,2993,33.3,5,3,5,0,0,6,1,0.15,0.09,0.24,0.15,0.24,Matchs
Goran Bunjevčević\c29307da,rs SRB,DF,29,35,31,2747,30.5,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matchs
Stephen Carr\eb0ae1e9,ie IRL,DF,25,30,30,2655,29.5,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matchs
Robbie Keane\f45e1bb2,ie IRL,AT,22,32,29,2527,28.1,14,1,14,0,0,1,0,0.50,0.04,0.53,0.50,0.53,Matchs
Dean Richards\9fc6fda5,eng ENG,DF,28,26,26,2275,25.3,2,0,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matchs
Ledley King\83ca192d,eng ENG,DFMT,21,25,25,2224,24.7,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matchs
Gus Poyet\27cd364d,uy URU,MT,34,28,22,1863,20.7,5,3,5,0,0,4,1,0.24,0.14,0.39,0.24,0.39,Matchs
Mauricio Taricco\efad718d,ar ARG,DF,29,21,21,1683,18.7,2,0,2,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matchs
Darren Anderton\09cebe50,eng ENG,MT,30,20,18,1560,17.3,0,6,0,0,0,2,1,0.00,0.35,0.35,0.00,0.35,Matchs
Matthew Etherington\ef616df9,eng ENG,MT,20,22,15,1305,14.5,1,3,1,0,0,0,0,0.07,0.21,0.28,0.07,0.28,Matchs
Chris Perry\2f43aa1c,eng ENG,DF,29,18,15,1288,14.3,1,0,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,Matchs
Jamie Redknapp\c337443d,eng ENG,MT,29,17,14,1282,14.2,3,1,,,,3,,0.21,0.07,0.28,,,Matchs
Steffen Freund\80439de1,de GER,MT,32,17,13,1198,13.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Anthony Gardner\0f2da318,eng ENG,DF,21,12,11,996,11.1,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matchs
Christian Ziege\c2984c2d,de GER,DFMT,30,12,10,819,9.1,2,4,2,0,0,5,2,0.22,0.44,0.66,0.22,0.66,Matchs
Ben Thatcher\dc5460f9,wls WAL,DF,26,12,8,809,9.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steffen Iversen\6454b97e,no NOR,AT,25,19,8,779,8.7,1,3,1,0,0,0,0,0.12,0.35,0.46,0.12,0.46,Matchs
Gary Doherty\db5c50dd,ie IRL,DFAT,22,15,7,983,10.9,1,1,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matchs
Milenko Ačimovič\a83fb8da,si SVN,MT,25,17,4,494,5.5,0,2,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matchs
Kazuyuki Toda\ab067cd4,jp JPN,MT,24,4,2,189,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jamie Slabber\8f520dc2,eng ENG,AT,17,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jonathan Blondel\5d1c0873,be BEL,MT,18,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.0,38,414,,,50,35,47,3,3,50,4,1.32,0.92,2.24,1.24,2.16,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
