	-- League --	--- FA Cup ---	---- Other ----

1903/04
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BADDELEY, George	Wing Half	
										
BENSON, Harry	Full Back	
										
BENTON, Jack	Goalkeeper	
										
BOX, Arthur	Goalkeeper	
										
BRADLEY, Jimmy	Wing Half	
										
BURGESS, Charlie	Full Back	
										
CAPES, Arthur	Inside Forward	
										
COXON, Tommy	Winger	
										
DAVIES, Lloyd	Full Back	
										
FIELDING, Ross	Winger	
										
GALLIMORE, George	Inside Forward	
										
HARTSHORNE, Albert	Full Back	
										
HAWORTH, Jack	Centre Forward	
										
HIGGINSON, Sam	Inside Forward	
										
HINKS, Charlie	Inside Forward	
										
HOLDCROFT, Teddy	Inside Forward	
										
HOLFORD, Tom	Centre Half	
										
LEONARD, Arthur	Inside Forward	
										
MEREDITH, Sam	Full Back	
										
MURPHY, John	Winger	
										
PITT, Albert	Winger	
										
ROOSE, Dick	Goalkeeper	
										
ROUSE, Fred	Inside Forward	
										
SMITH, Alf	Inside Forward	
										
STURGESS, Albert	Wing Half	
										
VINER, Horace	Goalkeeper	
										
WATKINS, Mart	Centre Forward	
										
WHITEHOUSE, Frank 'Tinker'	Inside Forward	
