Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BANKS, Gordon ",Goalkeeper,36,0,0,8,0,0,15,0,0
,"BERNARD, Mike ",Midfielder,36,2,0,8,1,0,16,3,0
,"BLOOR, Alan ",Central Defender,35,0,0,8,0,0,19,0,0
,"BURROWS, Harry ",Winger,10,1,0,2,0,0,4,0,0
,"CONROY, Terry ",Forward,27,4,0,6,4,0,14,3,0
,"DOBING, Peter ",Midfielder,28,1,0,8,1,0,15,4,0
,"EASTHAM, George ",Midfielder,14,0,0,8,0,0,9,1,0
,"ELDER, Alex ",Full Back,6,0,0,2,0,0,3,0,0
,"FARMER, John ",Goalkeeper,6,0,0,0,0,0,5,0,0
,"GREENHOFF, Jimmy ",Forward,35,8,3,6,5,2,17,6,0
,"HASLEGRAVE, Sean ",Midfielder,18,0,0,0,0,0,6,2,0
,"JACKSON, George ",Midfielder,9,0,0,0,0,0,4,0,0
,"JUMP, Stewart ",Central Defender,19,0,0,2,0,0,13,0,0
,"LEES, Terry ",Full Back,5,0,0,0,0,0,1,0,0
,"MAHONEY, John ",Midfielder,29,4,0,2,0,0,9,1,0
,"MARSH, Jackie ",Full Back,41,0,0,7,0,0,20,1,0
,"PEJIC, Mike ",Full Back,32,0,0,3,0,0,16,0,0
,"RITCHIE, John ",Forward,32,12,1,8,2,0,18,8,0
,"SKEELS, Eric ",Central Defender,19,0,0,4,0,0,3,0,0
,"SMITH, Denis ",Central Defender,28,5,0,8,1,0,17,4,0
,"SMITH, Terry ",Forward,1,0,0,0,0,0,0,0,0
,"STEVENSON, Willie ",Midfielder,17,0,0,0,0,0,8,0,0
,"WALKER, Tommy ",Midfielder,2,0,0,0,0,0,0,0,0
