Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALDERSON, Brian ",Winger,8,0,0,0,0,0,0,0,0
,"BARRY, Roy ",Full Back,27,1,0,1,0,0,3,0,0
,"BLOCKLEY, Jeff ",Central Defender,42,2,1,1,0,0,5,2,0
,"CARR, Willie ",Midfielder,42,8,0,2,0,0,5,0,0
,"CATTLIN, Chris ",Full Back,29,0,0,2,0,0,1,0,0
,"CHILTON, Chris ",Forward,27,3,0,2,1,0,4,1,0
,"CLEMENTS, Dave ",Midfielder,1,0,0,0,0,0,0,0,0
,"COOP, Mick ",Full Back,15,0,0,1,0,0,5,0,0
,"GLAZIER, Bill ",Goalkeeper,37,0,0,2,0,0,5,0,0
,"GRAHAM, Bobby ",Forward,13,2,0,0,0,0,0,0,0
,"GREEN, Alan ",Forward,1,0,0,0,0,0,0,0,0
,"HEALEY, Ron ",Goalkeeper,3,0,0,0,0,0,0,0,0
,"HOLMES, Jimmy ",Full Back,3,0,0,0,0,0,0,0,0
,"HUNT, Ernie ",Forward,27,12,2,2,0,0,5,1,0
,"JOICEY, Brian ",Forward,2,1,0,0,0,0,0,0,0
,"KERR, Jimmy ",Midfielder,0,0,0,0,0,0,0,0,0
,"MACHIN, Ernie ",Midfielder,15,1,0,1,0,0,0,0,0
,"MCGUIRE, Mick ",Midfielder,26,1,0,0,0,0,2,0,0
,"MCMANUS, Eric ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"MORTIMER, Dennis ",Midfielder,34,4,0,2,0,0,4,1,0
,"O'ROURKE, John ",Forward,6,1,0,0,0,0,2,0,0
,"PARKER, Bobby ",Central Defender,27,0,0,2,0,0,5,0,0
,"RAFFERTY, Billy ",Forward,13,2,0,1,1,0,1,0,0
,"SMITH, Trevor ",Winger,0,0,0,0,0,0,0,0,0
,"SMITH, Wilf ",Full Back,42,1,0,2,0,0,5,0,0
,"ST JOHN, Ian ",Forward,18,3,0,2,0,0,2,0,0
,"STEPHENS, Kirk ",Full Back,0,0,0,0,0,0,0,0,0
,"STRONG, Geoff ",Inside Forward,1,0,0,0,0,0,0,0,0
,"YOUNG, Quintin ",Winger,21,2,0,1,0,0,4,0,0
