-- League --	--- FA Cup ---	---- Other ----

1947/48
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BAKER, Frank 	Winger	14	3	0	0	0	0	0	0	0
										
BOWYER, Frank 	Inside Forward	1	0	0	0	0	0	0	0	0
										
BROWN, Roy 	Centre Forward	7	0	0	0	0	0	0	0	0
										
CATON, Bill 	Inside Forward	3	1	0	0	0	0	0	0	0
										
FRANKLIN, Neil 	Central Defender	35	0	0	2	0	0	0	0	0
										
GIBLIN, John 	Wing Half	1	0	0	0	0	0	0	0	0
										
HEROD, Dennis 	Goalkeeper	41	0	0	2	0	0	0	0	0
										
JACKSON, John 	Centre Forward	1	0	0	0	0	0	0	0	0
										
JEPSON, Arthur 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
JONES, Roy 	Central Defender	1	0	0	0	0	0	0	0	0
										
KIERNAN, Tommy 	Inside Forward	24	5	0	2	1	0	0	0	0
										
KIRTON, Jock 	Wing Half	26	0	0	2	0	0	0	0	0
										
MALKIN, Jack 	Winger	5	1	0	0	0	0	0	0	0
										
MCALINDEN, Jimmy 	Inside Forward	31	2	0	2	0	0	0	0	0
										
MCCUE, John 	Full Back	23	0	0	0	0	0	0	0	0
										
MEAKIN, Harry 	Full Back	22	0	0	2	0	0	0	0	0
										
MITCHELL, Bert 	Winger	6	0	0	0	0	0	0	0	0
										
MOULD, Billy 	Full Back	40	0	0	2	0	0	0	0	0
										
MOUNTFORD, Frank 	Wing Half	35	2	1	2	0	0	0	0	0
										
MOUNTFORD, George 	Winger	29	5	0	0	0	0	0	0	0
										
ORMSTON, Alec 	Winger	33	5	0	2	0	0	0	0	0
										
PEPPITT, Syd 	Inside Forward	28	5	0	0	0	0	0	0	0
										
SELLARS, Johnny 	Wing Half	31	2	0	2	1	0	0	0	0
										
STEELE, Freddie 	Centre Forward	21	10	0	2	2	0	0	0	0
										
WORDLEY, Ted 	Wing Half	3	0	0	0	0	0	0	0	0
