
-- League --	--- FA Cup ---	---- Other ----

1947/48
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BUCHAN, Tom 	Wing Half	3	0	0	0	0	0	0	0	0
										
BUCHAN, Willie 	Inside Forward	12	4	1	0	0	0	0	0	0
										
CROSLAND, Johnny 	Central Defender	4	0	0	1	0	0	0	0	0
										
DICK, George 	Inside Forward	16	2	0	6	1	0	0	0	0
										
FARROW, George 	Wing Half	14	3	2	0	0	0	0	0	0
										
GARRETT, Tommy 	Full Back	6	0	0	0	0	0	0	0	0
										
GILFILLAN, Bobby 	Inside Forward	0	0	0	0	0	0	0	0	0
										
HAYWARD, Eric 	Central Defender	41	0	0	6	0	0	0	0	0
										
HOBSON, Albert 	Winger	2	0	0	0	0	0	0	0	0
										
JOHNSTON, Harry 	Wing Half	36	1	0	6	1	0	0	0	0
										
JONES, Walter 	Wing Half	0	0	0	0	0	0	0	0	0
										
KELLY, Hugh 	Wing Half	24	0	0	6	0	0	0	0	0
										
KENNEDY, Gordon 	Full Back	1	0	0	0	0	0	0	0	0
										
LEWIS, Bill 	Full Back	7	0	0	0	0	0	0	0	0
										
MATTHEWS, Stanley 	Winger	33	1	0	6	0	0	0	0	0
										
MCCALL, Andy 	Inside Forward	18	1	0	0	0	0	0	0	0
										
MCCORMACK, Murdoch 	Winger	12	3	0	0	0	0	0	0	0
										
MCINTOSH, Jimmy 	Centre Forward	25	13	0	5	5	0	0	0	0
										
MCKNIGHT, George 	Inside Forward	12	3	0	0	0	0	0	0	0
										
MEE, George 	Centre Forward	0	0	0	0	0	0	0	0	0
										
MORTENSEN, Stan 	Centre Forward	34	21	0	6	10	0	0	0	0
										
MUNRO, Alex 	Winger	29	1	0	4	1	0	0	0	0
										
NELSON, Sammy 	Winger	3	0	0	0	0	0	0	0	0
										
ORMOND, Bill 	Winger	0	0	0	0	0	0	0	0	0
										
RICKETT, Walter 	Winger	14	2	0	3	0	0	0	0	0
										
ROBINSON, Joe 	Goalkeeper	17	0	0	6	0	0	0	0	0
										
SHIMWELL, Eddie 	Full Back	36	0	0	6	2	2	0	0	0
										
SOWDEN, Paddy 	Inside Forward	0	0	0	0	0	0	0	0	0
										
SUART, Ron 	Full Back	38	0	0	5	0	0	0	0	0
										
WALLACE, Jock 	Goalkeeper	25	0	0	0	0	0	0	0	0
