Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ADAMSON, Jimmy ",Wing Half,36,0,0,4,0,0,0,0,0
,"ANGUS, John ",Full Back,23,0,0,5,0,0,0,0,0
,"APPLEBY, Jim ",Central Defender,1,0,0,0,0,0,0,0,0
,"BENNION, Jack ",Wing Half,0,0,0,0,0,0,0,0,0
,"BLACKLAW, Adam ",Goalkeeper,8,0,0,5,0,0,0,0,0
,"CHEESEBROUGH, Albert ",Inside Forward,40,8,0,5,4,0,0,0,0
,"CONNELLY, John ",Winger,3,0,0,0,0,0,0,0,0
,"CUMMINGS, Tommy ",Central Defender,2,0,0,0,0,0,0,0,0
,"DODD, Bill ",Centre Forward,0,0,0,0,0,0,0,0,0
,"GRAY, Billy ",Winger,7,1,0,0,0,0,0,0,0
,"LANCASTER, Des ",Winger,1,0,0,0,0,0,0,0,0
,"LAWSON, Ian ",Inside Forward,7,2,0,4,8,0,0,0,0
,"MCDONALD, Colin ",Goalkeeper,34,0,0,0,0,0,0,0,0
,"MCILROY, Jimmy ",Midfielder,40,13,0,5,3,0,0,0,0
,"MCKAY, Peter ",Centre Forward,22,11,2,0,0,0,0,0,0
,"MILLER, Brian ",Wing Half,25,0,0,5,0,0,0,0,0
,"NEWLANDS, Doug ",Winger,36,6,0,5,1,0,0,0,0
,"PILKINGTON, Brian ",Winger,37,5,0,5,2,0,0,0,0
,"ROBSON, Jimmy ",Forward,4,1,0,0,0,0,0,0,0
,"RUDMAN, Harold ",Full Back,2,0,0,0,0,0,0,0,0
,"SEITH, Bobby ",Wing Half,41,1,0,5,0,0,0,0,0
,"SHACKLETON, Alan ",Centre Forward,9,5,0,1,0,0,0,0,0
,"SHANNON, Les ",Wing Half,26,2,0,1,0,0,0,0,0
,"SMITH, Dave ",Full Back,19,1,0,0,0,0,0,0,0
,"TURLEY, Mike ",Wing Half,0,0,0,0,0,0,0,0,0
,"WILSON, William ",Wing Half,1,0,0,0,0,0,0,0,0
,"WINTON, Doug ",Full Back,38,0,0,5,0,0,0,0,0
