Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ABBOTT, Ron ",Central Defender,12,2,0,0,0,0,0,0,0
,"ADAMS, Steve ",Midfielder,0,0,0,0,0,0,0,0,0
,"AYLOTT, Trevor ",Forward,0,0,0,0,0,0,0,0,0
,"BOWLES, Stan ",Midfielder,22,5,0,2,1,0,15,13,0
,"BUSBY, Martyn ",Midfielder,1,0,0,0,0,0,1,0,0
,"CLEMENT, Dave ",Full Back,33,2,0,1,0,0,12,3,0
,"CUNNINGHAM, Tommy ",Central Defender,5,0,0,0,0,0,0,0,0
,"EASTOE, Peter ",Forward,27,6,0,2,0,0,5,1,0
,"EVANS, Nicky ",Forward,0,0,0,0,0,0,0,0,0
,"FRANCIS, Gerry ",Midfielder,11,3,1,0,0,0,3,3,2
,"FURPHY, Keith ",Winger,0,0,0,0,0,0,0,0,0
,"GILLARD, Ian ",Full Back,41,1,0,2,0,0,15,0,0
,"GIVENS, Don ",Forward,41,10,2,2,1,0,15,8,1
,"HAVERSON, Paul ",Full Back,0,0,0,0,0,0,0,0,0
,"HOLLINS, John ",Midfielder,40,3,0,2,0,0,14,0,0
,"KELLY, Eddie ",Midfielder,28,1,0,0,0,0,5,0,0
,"LEACH, Mick ",Midfielder,21,1,0,2,0,0,10,0,0
,"MASSON, Don ",Midfielder,41,8,2,2,0,0,15,3,0
,"MCLINTOCK, Frank ",Midfielder,36,2,0,2,0,0,15,1,0
,"NUTT, Phil ",Forward,1,0,0,0,0,0,0,0,0
,"PARKES, Phil ",Goalkeeper,40,0,0,2,0,0,15,0,0
,"RICHARDSON, Derek ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"SHANKS, Don ",Full Back,10,0,0,1,0,0,3,0,0
,"THOMAS, Dave ",Winger,31,1,0,0,0,0,14,2,0
,"WEBB, Dave ",Central Defender,38,2,0,2,0,0,15,3,0
