,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Gavin Peacock\a3faaf35,eng ENG,ATMT,26,38,38,3371,37.5,4,8,4,0,0,4,0,0.11,0.21,0.32,0.11,0.32,Matchs
Nigel Spackman\b6f521e0,eng ENG,MT,33,36,36,3144,34.9,0,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matchs
Frank Sinclair\02942593,jm JAM,DF,22,35,35,3127,34.7,3,2,3,0,0,9,0,0.09,0.06,0.14,0.09,0.14,Matchs
Erland Johnsen\14735b09,no NOR,DFMT,27,33,33,2951,32.8,0,1,0,0,0,7,1,0.00,0.03,0.03,0.00,0.03,Matchs
Dmitri Kharine\48a7d00f,xc CIS,GB,25,31,31,2790,31.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Furlong\83af4aa2,eng ENG,AT,25,36,30,2825,31.4,10,4,10,0,0,5,0,0.32,0.13,0.45,0.32,0.45,Matchs
Steve Clarke\eb327112,sct SCO,DF,30,29,29,2548,28.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matchs
John Spencer\81922efe,sct SCO,AT,23,29,26,2248,25.0,11,4,11,0,0,4,0,0.44,0.16,0.60,0.44,0.60,Matchs
David Rocastle\e52cce17,eng ENG,MT,27,28,26,2097,23.3,0,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matchs
Jakob Kjeldbjerg\10ea8f3b,dk DEN,DF,24,23,23,2008,22.3,1,1,1,0,0,2,0,0.04,0.04,0.09,0.04,0.09,Matchs
Eddie Newton\c5e71e43,eng ENG,MT,22,29,22,1973,21.9,1,2,1,0,0,0,0,0.05,0.09,0.14,0.05,0.14,Matchs
Mark Stein\c72afccf,eng ENG,AT,28,24,21,1952,21.7,8,2,8,0,0,3,0,0.37,0.09,0.46,0.37,0.46,Matchs
Scott Minto\8cd0120b,eng ENG,DF,22,19,19,1710,19.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Dennis Wise\e718c23d,eng ENG,MT,27,19,18,1601,17.8,6,3,5,1,2,4,1,0.34,0.17,0.51,0.28,0.45,Matchs
Craig Burley\718a4c38,sct SCO,MT,22,25,16,1373,15.3,2,1,2,0,0,5,0,0.13,0.07,0.20,0.13,0.20,Matchs
Kevin Hitchcock\ee2a3876,,GB,31,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Anthony Barness\1f2e31a8,eng ENG,DF,21,12,10,880,9.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
David Lee\724e2a7d,eng ENG,DF,24,14,9,863,9.6,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matchs
Andy Myers\e5b54539,eng ENG,DF,20,10,9,783,8.7,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matchs
David Hopkin\f411e76b,sct SCO,MT,23,15,7,850,9.4,1,3,1,0,0,1,0,0.11,0.32,0.42,0.11,0.42,Matchs
Gareth Hall\283329e8,wls WAL,DF,25,6,4,440,4.9,0,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matchs
Glenn Hoddle\231f7c03,eng ENG,MT,36,12,3,369,4.1,0,2,0,0,0,0,0,0.00,0.49,0.49,0.00,0.49,Matchs
Graham Rix\b58e7843,eng ENG,MT,36,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.4,42,456,,,47,39,46,1,2,56,3,1.12,0.93,2.05,1.10,2.02,
Total adversaire,,,26.6,42,,,,,,,,,,,,,,,,
