	-- League --	--- FA Cup ---	---- Other ----

1976/77
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BOND, Kevin	Central Defender	
										
BOYER, Phil	Forward	
										
BUSBY, Viv	Forward	
										
DAVIES, Ian	Full Back	
										
DOWNS, Greg	Full Back	
										
EVANS, Doug	Midfielder	
										
FLEETING, Jim	Central Defender	
										
FORBES, Duncan	Central Defender	
										
GIBBINS, Roger	Midfielder	
										
GRAPES, Steve	Midfielder	
										
HANSBURY, Roger	Goalkeeper	
										
JONES, David	Central Defender	
										
KEELAN, Kevin	Goalkeeper	
										
MACDOUGALL, Ted	Forward	
										
MACHIN, Mel	Midfielder	
										
NEIGHBOUR, Jimmy	Winger	
										
OSGOOD, Peter	Forward	
										
PADDON, Graham	Midfielder	
										
PETERS, Martin	Midfielder	
										
POWELL, Tony	Central Defender	
										
PROUDLOVE, Andy	Winger	
										
REEVES, Kevin	Forward	
										
RYAN, John	Full Back	
										
STEELE, Billy	Midfielder	
										
STRINGER, Dave	Central Defender	
										
SUGGETT, Colin	Midfielder	
										
SULLIVAN, Colin	Full Back
