-- League --	--- FA Cup ---	---- Other ----

1976/77
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ARMSTRONG, David	Midfielder	
										
BAILEY, Ian	Full Back	
										
BAINBRIDGE, Peter	Central Defender	
										
BOAM, Stuart	Central Defender	
										
BOERSMA, Phil	Midfielder	
										
BRINE, Peter	Midfielder	
										
COOPER, Terry	Full Back	
										
CRAGGS, John	Full Back	
										
CUFF, Pat	Goalkeeper	
										
CUMMINS, Stan	Forward	
										
HEDLEY, Graeme	Midfielder	
										
HICKTON, John	Forward	
										
MADDREN, Willie	Central Defender	
										
MCANDREW, Tony	Central Defender	
										
MILLS, David	Forward	
										
PLATT, Jim	Goalkeeper	
										
RAMAGE, Alan	Central Defender	
										
SOUNESS, Graeme	Midfielder	
										
WILLEY, Alan	Forward	
										
WOOD, Alf	Forward	
										
WOOF, Billy	Forward	
