	-- League --	--- FA Cup ---	---- Other ----

1976/77
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BROADHURST, Kevan 	Central Defender	2	1	0	0	0	0	0	0	0
										
BURNS, Kenny 	Central Defender	36	19	0	2	1	0	1	0	0
										
CALDERWOOD, Jimmy 	Full Back	22+4	0	0	0	0	0	0	0	0
										
CONNOLLY, John 	Winger	37	5	0	2	0	0	0	0	0
										
EMMANUEL, Gary 	Midfielder	10+6	3	0	0	0	0	0	0	0
										
FOX, Steve 	Winger	3+1	1	0	0	0	0	0	0	0
										
FRANCIS, Trevor 	Forward	42	21	5	2	0	0	1	0	0
										
GALLAGHER, Joe 	Central Defender	37	4	0	2	0	0	1	0	0
										
HIBBITT, Terry 	Winger	42	2	0	2	0	0	1	0	0
										
JONES, Gary 	Winger	30	1	0	2	0	0	0	0	0
										
KENDALL, Howard 	Midfielder	25	3	0	2	1	0	1	0	0
										
LATCHFORD, Dave 	Goalkeeper	30	0	0	2	0	0	1	0	0
										
MCDONOUGH, Roy 	Forward	2	1	0	0	0	0	0	0	0
										
MONTGOMERY, Jim 	Goalkeeper	12	0	0	0	0	0	0	0	0
										
PAGE, Malcolm 	Full Back	31	0	0	2	0	0	1	0	0
										
PENDREY, Garry 	Full Back	24+3	0	0	0	0	0	1	1	0
										
RATHBONE, Mike 	Full Back	13+3	0	0	2	0	0	1	0	0
										
SBRAGIA, Ricky 	Central Defender	8+1	0	0	0	0	0	0	0	0
										
STYLES, Archie 	Full Back	24	1	0	2	0	0	0	0	0
										
WANT, Tony 	Full Back	29	0	0	0+1	0	0	1	0	0
										
WITHE, Peter 	Forward	3	0	0	0	0	0	1	0	0
