	-- League --	--- FA Cup ---	---- Other ----

1980/81
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AGBOOLA, Reuben 	Full Back	5+1	0	0	0	0	0	0	0	0
										
BAKER, Graham 	Midfielder	39	8	1	3	1	0	2	0	0
										
BAKER, Steve 	Full Back	1	0	0	0	0	0	0	0	0
										
BALL, Alan 	Midfielder	10	0	0	0	0	0	0	0	0
										
BLOCHEL, Joe 	Forward	0	0	0	0	0	0	0	0	0
										
BOYER, Phil 	Forward	13	2	0	0	0	0	0	0	0
										
CHANNON, Mick 	Forward	42	10	0	4	0	0	2	0	0
										
GEORGE, Charlie 	Forward	22	8	1	4	0	0	2	2	0
										
GOLAC, Ivan 	Full Back	41	2	0	4	0	0	1	0	0
										
HEBBERD, Trevor 	Midfielder	4+7	0	0	0+3	0	0	1	0	0
										
HOLMES, Nick 	Midfielder	41	5	0	4	0	0	2	2	0
										
JURYEFF, Ian 	Forward	0	0	0	0	0	0	0	0	0
										
KATALINIC, Ivan 	Goalkeeper	12	0	0	0	0	0	2	0	0
										
KEEGAN, Kevin 	Forward	27	11	0	4	1	0	1	0	0
										
MCCARTNEY, Mike 	Full Back	22	1	1	0	0	0	2	0	0
										
MORAN, Steve 	Forward	30+1	18	0	3	3	0	0+1	0	0
										
NICHOLL, Chris 	Central Defender	42	3	0	4	0	0	2	0	0
										
PRATT, Wayne 	Midfielder	1	0	0	0	0	0	0	0	0
										
PUCKETT, David 	Forward	0+7	0	0	0	0	0	0	0	0
										
RICHARDSON, Steve 	Full Back	0	0	0	0	0	0	0	0	0
										
ROGERS, Andy 	Winger	0+1	0	0	0	0	0	0	0	0
										
WALDRON, Malcolm 	Central Defender	7	0	0	2	0	0	1	0	0
										
WALLACE, Danny 	Winger	2	0	0	0	0	0	0	0	0
										
WATSON, Dave 	Central Defender	38	2	0	4	0	0	2	0	0
										
WELLS, Peter 	Goalkeeper	30	0	0	4	0	0	0	0	0
										
WILLIAMS, Steve 	Midfielder	33	4	0	4	1	0	2	0	0
