,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Robert Pirès\59bfafcf,fr FRA,ATMT,26,33,29,2489,27.7,4,7,4,0,0,1,0,0.14,0.25,0.40,0.14,0.40,Matchs
Patrick Vieira\f90f1086,fr FRA,MT,24,30,28,2552,28.4,6,4,6,0,0,5,2,0.21,0.14,0.35,0.21,0.35,Matchs
Martin Keown\b844a204,eng ENG,DFMT,34,28,28,2520,28.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ray Parlour\d567e937,eng ENG,MT,27,33,28,2486,27.6,4,1,4,0,0,4,0,0.14,0.04,0.18,0.14,0.18,Matchs
Gilles Grimandi\4eae5f8d,fr FRA,DF,29,30,28,2392,26.6,1,2,1,0,0,4,1,0.04,0.08,0.11,0.04,0.11,Matchs
Thierry Henry\c0c5ee74,fr FRA,AT,22,35,27,2589,28.8,17,9,16,1,1,4,0,0.59,0.31,0.90,0.56,0.87,Matchs
Lee Dixon\b6ba1615,eng ENG,DF,36,29,26,2382,26.5,1,2,1,0,0,2,0,0.04,0.08,0.11,0.04,0.11,Matchs
Tony Adams\26b5e727,eng ENG,DF,33,26,26,2340,26.0,1,2,1,0,0,7,0,0.04,0.08,0.12,0.04,0.12,Matchs
Freddie Ljungberg\5d9e8825,se SWE,ATMT,23,30,25,2202,24.5,6,3,6,0,0,3,0,0.25,0.12,0.37,0.25,0.37,Matchs
David Seaman\2d578837,eng ENG,GB,36,24,24,2160,24.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Sylvinho\b46e497d,br BRA,DF,26,24,23,2013,22.4,2,2,2,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matchs
Sylvain Wiltord\cdccf255,fr FRA,ATMT,26,27,20,1756,19.5,8,5,8,0,0,0,0,0.41,0.26,0.67,0.41,0.67,Matchs
Dennis Bergkamp\d8703fda,nl NED,AT,31,24,19,1668,18.5,3,3,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matchs
Oleh Luzhny\d39e96f7,ua UKR,DF,31,19,16,1395,15.5,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matchs
Ashley Cole\be091289,eng ENG,DF,19,17,15,1300,14.4,3,1,3,0,0,3,0,0.21,0.07,0.28,0.21,0.28,Matchs
Lauren\0c662413,cm CMR,DF,23,18,15,1227,13.6,2,0,2,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matchs
Nwankwo Kanu\12578cde,ng NGA,AT,23,27,13,1330,14.8,3,5,3,0,0,1,0,0.20,0.34,0.54,0.20,0.54,Matchs
Alex Manninger\eb55b1bc,at AUT,GB,23,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Igors Stepanovs\3216f38a,lv LVA,DF,24,9,9,810,9.0,0,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matchs
Nelson Vivas\21c083bf,ar ARG,DF,30,12,3,421,4.7,0,1,0,0,1,0,0,0.00,0.21,0.21,0.00,0.21,Matchs
John Lukic\99095d88,eng ENG,GB,39,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Edu Gaspar\0471f2a2,br BRA,MT,22,5,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paolo Vernazza\eafddfa3,eng ENG,MT,20,2,0,43,0.5,1,0,1,0,0,0,0,2.09,0.00,2.09,2.09,2.09,Matchs
Tomas Danilevičius\974a22ea,lt LTU,AT,22,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stefan Malz\1632ca04,de GER,DFMT,28,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Matthew Upson\1a6e6d03,eng ENG,DF,21,2,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.3,38,418,,,62,52,61,1,2,48,3,1.63,1.37,3.00,1.61,2.97,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
