Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ASTLEY, Harry	Centre ",, , , , , , , ,	
,"BOOTH,",, ,F,r,a,n,k,	,W,i,n,g,e,r,	
,"BRADLEY,",, ,H,e,r,b,e,r,t,	,W,i,n,g,e,r,	
,"BRENNAN, James	Inside ",, , , , , , , ,	
,"BROOME, Sam	Inside ",, , , , , , , ,	
,"BULLEN, Teddy	Wing ",, , , , ,	
,"CHORLTON, Gilbert	Wing ",, , , , ,	
,"CURRIE, Bob	Inside ",, , , , , , , ,	
,"DAVIDSON, Andy	Wing ",, , , , ,	
,"DEWHURST, Jack	Centre ",, , , , ,	
,"GILDEA,",, ,P,e,t,e,r,	,W,i,n,g,e,r,	
,"HAMPSON, Billy	Full ",, , , , ,	
,"HIBBERT, Billy	Centre ",, , , , , , , ,	
,"HUMPHREYS, Billy	Wing ",, , , , ,	
,"KAY, Tom	Inside ",, , , , , , , ,	
,"LAMBERTON, George	Inside ",, , , , , , , ,	
,"LEEMING, Joe	Full ",, , , , ,	
,"LINDSAY, Jimmy	Full ",, , , , ,	
,"MCMAHON, Johnny	Full ",, , , , ,	
,"MEARNS,",, ,F,r,e,d,	,G,o,a,l,k,e,e,p,e,r,	
,"PEARSON,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"RAE, Tommy	Wing ",, , , , ,	
,"RAESIDE,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"RICHARDS,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"TALBOT, Fred	Inside ",, , , , , , , ,	
,"TUFNELL, Harry	Inside ",, , , , , , , ,	
,"WILKINSON,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
