-- League --	--- FA Cup ---	---- Other ----

1978/79
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
CHERRY, Trevor 	Central Defender	38	6	0	3	0	0	7	1	0
										
CURRIE, Tony 	Midfielder	32	7	0	3	0	0	7	3	0
										
FLYNN, Brian 	Midfielder	41	3	0	3	0	0	8	0	0
										
GRAHAM, Arthur 	Winger	39	9	0	3	2	0	7	0	0
										
GRAY, Eddie 	Winger	25+3	4	0	1	2	0	6+1	3	0
										
GRAY, Frank 	Full Back	41	6	5	3	2	1	8	2	1
										
HAMPTON, Peter 	Full Back	4	0	0	0	0	0	2	0	0
										
HANKIN, Ray 	Forward	29+1	9	0	0	0	0	8	2	0
										
HARRIS, Carl 	Winger	29+2	3	0	3	2	0	1+2	0	0
										
HART, Paul 	Central Defender	40	4	0	2	1	0	8	1	0
										
HARVEY, David 	Goalkeeper	39	0	0	3	0	0	6	0	0
										
HAWLEY, John 	Forward	29+3	16	0	3	0	0	6	1	0
										
HIRD, Kevin 	Full Back	13+1	0	0	0	0	0	0	0	0
										
LORIMER, Peter 	Forward	3	0	0	0	0	0	0+1	0	0
										
MADELEY, Paul 	Central Defender	39	1	0	3	0	0	7	0	0
										
PARKINSON, Keith 	Central Defender	3+2	0	0	1	0	0	0	0	0
										
STEVENSON, Byron 	Midfielder	14+1	1	0	2	0	0	4	0	0
										
STEWART, David 	Goalkeeper	3	0	0	0	0	0	2	0	0
										
THOMAS, Gwyn 	Midfielder	1+1	0	0	0+1	0	0	1	0	0
