	-- League --	--- FA Cup ---	---- Other ----

1978/79
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARRON, Paul	Goalkeeper	
										
BRADY, Liam	Midfielder	
										
BRIGNALL, Steve	Central Defender	
										
DEVINE, John	Full Back	
										
DRUMMY, Dermot	Midfielder	
										
GATTING, Steve	Central Defender	
										
HARVEY, Jimmy	Midfielder	
										
HEELEY, Mark	Winger	
										
JENNINGS, Pat	Goalkeeper	
										
KOSMINA, John	Forward	
										
MACDONALD, Malcolm	Forward	
										
MCDERMOTT, Brian	Winger	
										
NELSON, Sammy	Full Back	
										
O'LEARY, David	Central Defender	
										
PRICE, David	Midfielder	
										
RICE, Pat	Full Back	
										
RIX, Graham	Winger	
										
STAPLETON, Frank	Forward	
										
STEAD, Kevin	Full Back	
										
SUNDERLAND, Alan	Forward	
										
TALBOT, Brian	Midfielder	
										
VAESSEN, Paul	Forward	
										
WALFORD, Steve	Central Defender	
										
YOUNG, Willie	Central Defender	
