	-- League --	--- FA Cup ---	---- Other ----

1978/79
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARNES, Peter 	Winger	29	1	0	3	1	0	9+1	1	0
										
BELL, Colin 	Midfielder	10	0	0	1+1	0	0	4+1	1	0
										
BENNETT, Dave 	Winger	0+1	0	0	0	0	0	0	0	0
										
BOOTH, Tommy 	Central Defender	20	0	0	0	0	0	11	2	0
										
BRADLEY, Noel 	Full Back	0	0	0	0	0	0	0	0	0
										
CHANNON, Mick 	Forward	36	11	0	3	0	0	10	4	0
										
CLEMENTS, Kenny 	Central Defender	15	0	0	0	0	0	9	0	0
										
CORRIGAN, Joe 	Goalkeeper	42	0	0	2	0	0	13	0	0
										
DEYNA, Kazimierz 	Forward	11+2	6	0	2	0	0	1+1	1	0
										
DONACHIE, Willie 	Full Back	38	0	0	3	0	0	10	0	0
										
FUTCHER, Paul 	Central Defender	24	0	0	3	0	0	3+1	0	0
										
FUTCHER, Ron 	Forward	10+7	7	0	1	0	0	2	0	0
										
HARTFORD, Asa 	Midfielder	39	3	0	3	0	0	13	2	0
										
HENRY, Tony 	Midfielder	13+2	0	0	0	0	0	1	0	0
										
KEEGAN, Ged 	Midfielder	4	0	0	0	0	0	2+2	0	0
										
KIDD, Brian 	Forward	19+1	7	1	3	2	0	10	5	1
										
LEIGH, Mark 	Midfielder	0	0	0	0	0	0	0	0	0
										
MACRAE, Keith 	Goalkeeper	0	0	0	1	0	0	0	0	0
										
OWEN, Gary 	Midfielder	34+1	11	6	2	1	0	8	2	1
										
PALMER, Roger 	Forward	10+4	4	0	0	0	0	6+1	2	0
										
POWER, Paul 	Midfielder	32	3	0	3	0	0	9	1	0
										
RANSON, Ray 	Full Back	8	0	0	1	0	0	0	0	0
										
REID, Nicky 	Central Defender	7+1	0	0	0	0	0	2	0	0
										
SILKMAN, Barry 	Midfielder	12	3	0	0	0	0	0	0	0
										
VILJOEN, Colin 	Midfielder	16	0	0	0	0	0	8+1	0	0
										
WATSON, Dave 	Central Defender	33	1	0	2	0	0	12	1	0
