-- League --	--- FA Cup ---	---- Other ----

1985/86
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLEN, Martin	Midfielder	
										
BAKHOLT, Kurt	Midfielder	
										
BANNISTER, Gary	Forward	
										
BARRON, Paul	Goalkeeper	
										
BEGGS, Willie	Midfielder	
										
BYRNE, John	Forward	
										
CARTER, Jimmy	Winger	
										
CHIVERS, Gary	Full Back	
										
DAVIS, Paul	Full Back	
										
DAWES, Ian	Full Back	
										
FENWICK, Terry	Central Defender	
										
FEREDAY, Wayne	Winger	
										
FILLERY, Mike	Midfielder	
										
GREGORY, John	Midfielder	
										
HUCKER, Peter	Goalkeeper	
										
JAMES, Robbie	Midfielder	
										
KERSLAKE, David	Full Back	
										
LORAM, Mark	Forward	
										
MCDONALD, Alan	Central Defender	
										
NEILL, Warren	Full Back	
										
ROBINSON, Michael	Forward	
										
ROSENIOR, Leroy	Forward	
										
WADDOCK, Gary	Midfielder	
										
WALKER, Clive	Winger	
										
WESTLEY, Graham	Forward	
										
WICKS, Steve	Central Defender	
