-- League --	--- FA Cup ---	---- Other ----

1985/86
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BAKHOLT, Kurt 	Midfielder	0	0	0	0	0	0	0	0	0
										
BELFORD, Dale 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
BERGSSON, Gudni 	Central Defender	0	0	0	0	0	0	0	0	0
										
BIRCH, Paul 	Midfielder	25+2	2	0	4	1	0	7+1	3	0
										
BLAIR, Andy 	Midfielder	12	0	0	0	0	0	0	0	0
										
BRADLEY, Darren 	Central Defender	15+3	0	0	0	0	0	3	0	0
										
DALEY, Tony 	Winger	16+7	2	0	0	0	0	2+1	0	0
										
DORIGO, Tony 	Full Back	38	1	0	4	0	0	8	0	0
										
ELLIOTT, Paul 	Central Defender	23	2	0	4	0	0	4	0	0
										
EVANS, Allan 	Central Defender	35	3	3	4	1	1	9	2	1
										
FORMAN, Matt 	Midfielder	0	0	0	0	0	0	0	0	0
										
GIBSON, Colin 	Full Back	7	2	0	0	0	0	3	0	0
										
GLOVER, Dean 	Central Defender	15+3	0	0	2	0	0	7	1	0
										
GRAY, Andy 	Forward	35	5	0	4	0	0	7	2	0
										
HODGE, Steve 	Midfielder	36	8	0	4	1	0	8	1	0
										
HUNT, Steve 	Winger	12	2	0	0	0	0	0	0	0
										
KERR, Paul 	Midfielder	5+1	1	0	2	1	0	3	0	0
										
MCMAHON, Steve 	Midfielder	3	0	0	0	0	0	0	0	0
										
NORTON, David 	Full Back	20	2	0	2+1	0	0	3	0	0
										
ORMSBY, Brendan 	Central Defender	14	0	0	0	0	0	2	2	0
										
POOLE, Kevin 	Goalkeeper	11	0	0	1	0	0	1	0	0
										
SHAW, Gary 	Forward	10+2	1	0	0	0	0	0+1	0	0
										
SPINK, Nigel 	Goalkeeper	31	0	0	3	0	0	8	0	0
										
STAINROD, Simon 	Forward	29+1	10	0	4	2	0	7+1	9	0
										
WALKER, Ray 	Midfielder	5+2	0	0	0	0	0	1	0	0
										
WALTERS, Mark 	Winger	40	10	0	4	0	0	9	3	0
										
WILLIAMS, Gary 	Full Back	25	0	0	2	0	0	7	2	0
