Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"CHANDLER, Jeff ",Winger,17,2,0,0,0,0,0,0,0
,"CHERRY, Trevor ",Central Defender,39,2,0,1,0,0,6,0,0
,"CONNOR, Terry ",Forward,23,6,0,1,0,0,0,0,0
,"CURTIS, Alan ",Forward,22,4,0,1,0,0,6,1,0
,"DICKINSON, Martin ",Central Defender,6,0,0,0,0,0,0,0,0
,"ENTWISTLE, Wayne ",Forward,11,2,0,1,0,0,0,0,0
,"FIRM, Neil ",Central Defender,3,0,0,0,0,0,0,0,0
,"FLYNN, Brian ",Midfielder,24,3,0,0,0,0,6,0,0
,"GRAHAM, Arthur ",Winger,27,3,0,0,0,0,5,3,0
,"GRAY, Eddie ",Winger,30,2,1,1,0,0,3,0,0
,"GREENHOFF, Brian ",Central Defender,24,0,0,0,0,0,2,0,0
,"HAMPTON, Peter ",Full Back,17,0,0,0,0,0,4,0,0
,"HAMSON, Gary ",Midfielder,19,1,0,1,0,0,2,0,0
,"HANKIN, Ray ",Forward,16,3,0,0,0,0,5,1,0
,"HARRIS, Carl ",Winger,15,4,0,1,0,0,5,0,0
,"HART, Paul ",Central Defender,30,3,0,1,0,0,6,2,0
,"HARVEY, David ",Goalkeeper,9,0,0,0,0,0,3,0,0
,"HAWLEY, John ",Forward,1,0,0,0,0,0,0,0,0
,"HEBDITCH, Alan ",Full Back,0,0,0,0,0,0,0,0,0
,"HIRD, Kevin ",Full Back,39,8,3,1,0,0,5,0,0
,"HOWEY, Peter ",Winger,0,0,0,0,0,0,0,0,0
,"LUKIC, John ",Goalkeeper,33,0,0,1,0,0,3,0,0
,"MADELEY, Paul ",Central Defender,25,0,0,1,0,0,3,0,0
,"PARKINSON, Keith ",Central Defender,11,0,0,0,0,0,2,0,0
,"PARLANE, Derek ",Forward,11,3,0,0,0,0,0,0,0
,"STEVENSON, Byron ",Midfielder,26,0,0,1,0,0,4,1,1
,"THOMAS, Gwyn ",Midfielder,3,0,0,0,0,0,0,0,0
