Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAMFORD, Harry ",Full Back,0,0,0,0,0,0,0,0,0
,"BATEMAN, Arthur ",Full Back,26,0,0,2,0,0,0,0,0
,"BROWN, Billy 'Buster' ",Wing Half,10,0,0,0,0,0,0,0,0
,"DUHIG, Robert ",Wing Half,0,0,0,0,0,0,0,0,0
,"DUMBRELL, George ",Full Back,4,0,0,0,0,0,0,0,0
,"DUNN, Billy ",Centre Forward,1,0,0,0,0,0,0,0,0
,"FENTON, Isaac ",Winger,0,0,0,0,0,0,0,0,0
,"HOLLIDAY, Jack ",Centre Forward,41,8,0,2,1,0,0,0,0
,"HOPKINS, Dai ",Winger,41,6,0,2,0,0,0,0,0
,"IVES, George ",Winger,0,0,0,0,0,0,0,0,0
,"JAMES, Joe ",Central Defender,42,0,0,2,0,0,0,0,0
,"KNOTT, Bert ",Inside Forward,0,0,0,0,0,0,0,0,0
,"MATHIESON, Jimmy ",Goalkeeper,35,0,0,2,0,0,0,0,0
,"MCCULLOCH, Dave ",Centre Forward,41,31,0,2,2,0,0,0,0
,"MCKENZIE, Duncan ",Wing Half,42,5,4,2,0,0,0,0,0
,"METCALF, Walter ",Full Back,5,0,0,0,0,0,0,0,0
,"MORRAD, Frank ",Full Back,0,0,0,0,0,0,0,0,0
,"MURRAY, Joseph ",Winger,1,0,0,0,0,0,0,0,0
,"MUTTITT, Ernie ",Inside Forward,7,1,0,0,0,0,0,0,0
,"NICHOLLS, James ",Goalkeeper,7,0,0,0,0,0,0,0,0
,"POYSER, George ",Full Back,31,0,0,2,0,0,0,0,0
,"REID, Bobby ",Winger,28,10,1,2,2,1,0,0,0
,"RICHARDS, Dai ",Wing Half,29,0,0,2,0,0,0,0,0
,"SCOTT, Archie ",Wing Half,2,0,0,0,0,0,0,0,0
,"SCOTT, Billy ",Inside Forward,41,15,0,2,0,0,0,0,0
,"SMITH, Cecil ",Wing Half,1,0,0,0,0,0,0,0,0
,"SMITH, Leslie ",Winger,14,2,0,0,0,0,0,0,0
,"WILSON, Joe ",Central Defender,13,2,2,0,0,0,0,0,0
