-- League --	--- FA Cup ---	---- Other ----

1922/23
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BESWICK, Ewart	Centre Half	
										
BRITTLETON, Tom	Wing Half	
										
BROAD, Jimmy	Centre Forward	
										
BROAD, Tommy	Winger	
										
BROOKES, Gilbert	Goalkeeper	
										
BROUGH, Harry	Wing Half	
										
CAMPBELL, Kenny	Goalkeeper	
										
CLARKE, George	Wing Half	
										
DAVIES, Harry	Inside Forward	
										
DIXON, Bob	Goalkeeper	
										
EYRES, Jack	Inside Forward	
										
GROVES, Fred	Inside Forward	
										
HOWE, Tom	Full Back	
										
KASHER, Joe	Centre Half	
										
LENNON, George	Full Back	
										
MCGRORY, Bob	Full Back	
										
MILNE, Alec	Full Back	
										
NICHOLAS, Dai	Winger	
										
POINTON, Joe	Winger	
										
POOLE, Billy	Centre Forward	
										
RALPHS, Bert	Winger	
										
RICHARDSON, Frank	Centre Forward	
										
ROUSE, Val	Wing Half	
										
RUTHERFORD, Jock	Winger	
										
SCOTT, Leslie	Goalkeeper	
										
SMITH, Dickie	Wing Half	
										
SMITH, Alfred	Centre Forward	
										
STALEY, Victor	Centre Forward	
										
TEMPEST, Billy	Winger	
										
WATKIN, Arthur	Inside Forward	
										
WESTON, Tommy	Full Back	
										
WHITEHURST, Bert	Centre Forward	
