Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BENSON, Bob ",Full Back,36,1,1,1,0,0,0,0,0
,"BOYLE, Fred ",Wing Half,0,0,0,0,0,0,0,0,0
,"BRELSFORD, Bill ",Wing Half,32,0,0,1,0,0,0,0,0
,"BROOKS, Joe ",Full Back,20,0,0,0,0,0,0,0,0
,"CHARLES, Frederick ",Inside Forward,6,0,0,0,0,0,0,0,0
,"COOK, Bert ",Inside Forward,3,1,0,0,0,0,0,0,0
,"DONALDSON, Alex ",Winger,0,0,0,0,0,0,0,0,0
,"EVANS, Bobby ",Winger,30,3,0,1,0,0,0,0,0
,"HARDINGE, Wally ",Inside Forward,14,2,0,0,0,0,0,0,0
,"KITCHEN, Joe ",Centre Forward,34,18,2,1,0,0,0,0,0
,"LIEVESLEY, Joe ",Goalkeeper,36,0,0,1,0,0,0,0,0
,"MCCORMICK, Jimmy ",Wing Half,1,0,0,0,0,0,0,0,0
,"MCGUIRE, James ",Wing Half,12,0,0,1,0,0,0,0,0
,"MITCHELL, Joe ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"PEAKE, Billy ",Inside Forward,16,5,0,0,0,0,0,0,0
,"REVILL, Jimmy ",Winger,8,0,0,0,0,0,0,0,0
,"SIMMONS, Jim ",Inside Forward,23,10,2,1,0,0,0,0,0
,"SIMONS, Tommy ",Inside Forward,7,1,0,0,0,0,0,0,0
,"SMITH, Jackie ",Inside Forward,12,6,0,1,0,0,0,0,0
,"SMITH, Joe ",Full Back,18,0,0,1,0,0,0,0,0
,"STURGESS, Albert ",Wing Half,32,0,0,1,0,0,0,0,0
,"TRUEMAN, Albert ",Wing Half,5,0,0,0,0,0,0,0,0
,"TWEDDLE, Freddie ",Winger,10,0,0,0,0,0,0,0,0
,"WALTON, Joe ",Winger,28,1,0,1,0,0,0,0,0
,"WILKINSON, Bernard ",Centre Half,33,1,0,0,0,0,0,0,0
