	-- League --	--- FA Cup ---	---- Other ----

1910/11
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BRADLEY, Martin	Inside Forward	
										
BRITTLETON, Tom	Wing Half	
										
CAMPBELL, Jimmy	Wing Half	
										
CHAPMAN, Harry	Inside Forward	
										
DAVISON, Teddy	Goalkeeper	
										
DOWLING, Michael	Centre Forward	
										
GLENNON, Teddy	Inside Forward	
										
HOLBEM, Walter	Full Back	
										
KINGHORN, Harry	Goalkeeper	
										
KIRKMAN, Sam	Winger	
										
LLOYD, Billy	Wing Half	
										
MCLEAN, David	Centre Forward	
										
MCSKIMMING, Bob	Centre Half	
										
MURRAY, James	Centre Forward	
										
O'CONNELL, Pat	Centre Half	
										
PATERSON, Marr	Inside Forward	
										
ROBERTSON, George	Winger	
										
ROLLINSON, Frank	Inside Forward	
										
SPOORS, Jimmy	Full Back	
										
STRINGFELLOW, Frank	Inside Forward	
										
TYLER, Herbert	Centre Half	
										
WARREN, Peter	Full Back	
										
WEIR, Findlay	Wing Half	
										
WILSON, Andy	Centre Forward	
										
WORRALL, Ted	Full Back	
										
WRIGHT, Percy	Winger	
