,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
David Seaman\2d578837,eng ENG,GB,28,39,39,3536,39.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Tony Adams\26b5e727,eng ENG,DF,25,35,33,3022,33.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kevin Campbell\b209e651,eng ENG,AT,22,37,32,2945,32.7,4,4,4,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matchs
Paul Merson\eba7e6fd,eng ENG,ATMT,24,33,32,2842,31.6,6,6,6,0,0,2,0,0.19,0.19,0.38,0.19,0.38,Matchs
Ian Wright\60c275b3,eng ENG,AT,28,31,30,2659,29.5,15,4,15,0,0,5,0,0.51,0.14,0.64,0.51,0.64,Matchs
John Jensen\77e1f19b,dk DEN,MT,27,32,29,2754,30.6,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nigel Winterburn\0672e24e,eng ENG,DF,28,29,29,2577,28.6,1,2,1,0,0,2,1,0.03,0.07,0.10,0.03,0.10,Matchs
Lee Dixon\b6ba1615,eng ENG,DF,28,29,29,2485,27.6,0,3,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matchs
David Hillier\c3861872,eng ENG,MT,22,30,27,2540,28.2,1,2,1,0,0,1,0,0.04,0.07,0.11,0.04,0.11,Matchs
Alan Smith\0b7b04d2,eng ENG,AT,29,31,27,2514,27.9,3,3,3,0,0,0,0,0.11,0.11,0.21,0.11,0.21,Matchs
Steve Bould\42e0fd3a,eng ENG,DF,29,24,24,2160,24.0,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matchs
Andy Linighan\d2acfbec,eng ENG,DF,30,21,19,1744,19.4,2,0,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matchs
Ray Parlour\d567e937,eng ENG,MT,19,21,16,1425,15.8,1,3,1,0,0,3,0,0.06,0.19,0.25,0.06,0.25,Matchs
Martin Keown\b844a204,eng ENG,DFMT,26,16,15,1343,14.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Morrow\6d8a536c,nir NIR,DFMT,22,16,13,1084,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Anders Limpar\897b32c0,se SWE,MT,26,23,12,845,9.4,2,2,2,0,0,1,0,0.21,0.21,0.43,0.21,0.43,Matchs
Jimmy Carter\39bbad32,eng ENG,MT,26,16,11,1022,11.4,2,0,2,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matchs
Ian Selley\b01c7a45,eng ENG,MT,18,9,9,810,9.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Pål Lydersen\0c0f0148,no NOR,DF,26,8,7,625,6.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
David O'Leary\9d311ed4,ie IRL,DF,34,11,6,787,8.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Davis\002c1acb,eng ENG,MT,30,6,6,540,6.0,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matchs
Mark Flatts\3478d720,eng ENG,MT,19,10,6,485,5.4,0,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matchs
Alan Miller\ba82c15d,eng ENG,GB,22,4,3,344,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Neil Heaney\cffb4fa2,eng ENG,MT,20,5,3,211,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Scott Marshall\85bcb2e5,sct SCO,DF,19,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Colin Pates\78be8b16,eng ENG,DF,30,7,2,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Dickov\1ea43e27,sct SCO,AT,19,3,1,112,1.2,2,0,2,0,0,0,0,1.61,0.00,1.61,1.61,1.61,Matchs
Gavin McGowan\e4be205a,eng ENG,DFMT,16,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.4,42,462,,,40,34,40,0,0,34,1,0.95,0.81,1.76,0.95,1.76,
Total adversaire,,,26.1,42,,,,,,,,,,,,,,,,
