,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
John Lukic\99095d88,eng ENG,GB,31,39,39,3510,39.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gary Speed\5ca13d11,wls WAL,MT,22,39,39,3510,39.0,7,2,7,0,0,3,0,0.18,0.05,0.23,0.18,0.23,Matchs
Lee Chapman\2fecb27a,eng ENG,AT,32,40,36,3295,36.6,13,2,13,0,0,2,0,0.36,0.05,0.41,0.36,0.41,Matchs
Chris Whyte\79dc055a,eng ENG,DF,30,34,34,3060,34.0,1,4,1,0,0,6,0,0.03,0.12,0.15,0.03,0.15,Matchs
Tony Dorigo\451c459e,eng ENG,DF,26,33,33,2970,33.0,1,0,0,1,1,1,0,0.03,0.00,0.03,0.00,0.00,Matchs
Gary McAllister\19f7edbc,sct SCO,MT,27,32,32,2880,32.0,5,5,3,2,2,0,0,0.16,0.16,0.31,0.09,0.25,Matchs
Rod Wallace\89421101,eng ENG,AT,22,32,31,2634,29.3,7,2,7,0,0,4,0,0.24,0.07,0.31,0.24,0.31,Matchs
Jon Newsome\4e8e407f,eng ENG,DF,21,37,30,2750,30.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
David Batty\21b2e37b,eng ENG,MT,23,30,30,2681,29.8,1,2,1,0,0,6,0,0.03,0.07,0.10,0.03,0.10,Matchs
Chris Fairclough\d9181fa3,eng ENG,DF,28,30,29,2650,29.4,3,2,3,0,0,1,0,0.10,0.07,0.17,0.10,0.17,Matchs
Gordon Strachan\90aef1c6,sct SCO,MT,35,31,25,2478,27.5,4,6,2,2,2,3,0,0.15,0.22,0.36,0.07,0.29,Matchs
David Wetherall\ceb3f12d,eng ENG,DF,21,13,13,1110,12.3,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matchs
Eric Cantona\808b48cd,fr FRA,AT,26,13,12,1094,12.2,6,,,,,3,0,0.49,,,,,Matchs
David Rocastle\e52cce17,eng ENG,MT,25,18,11,1178,13.1,1,1,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,Matchs
Steve Hodge\5cd08cec,eng ENG,MT,29,23,9,644,7.2,2,1,2,0,0,2,0,0.28,0.14,0.42,0.28,0.42,Matchs
David Kerslake\424b986c,eng ENG,DF,26,8,8,720,8.0,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matchs
Scott Sellars\f767b113,eng ENG,MT,26,7,6,545,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Carl Shutt\231532c1,eng ENG,AT,30,14,6,532,5.9,0,2,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matchs
Frank Strandli\efcb1598,no NOR,AT,20,10,5,513,5.7,2,1,2,0,0,3,0,0.35,0.18,0.53,0.35,0.53,Matchs
Mark Tinkler\b6649d48,eng ENG,MT,17,7,5,452,5.0,0,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matchs
Ray Wallace\9da3ad2f,eng ENG,DF,22,6,5,452,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jamie Forrester\32f6c811,eng ENG,AT,17,6,5,422,4.7,0,3,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,Matchs
Kevin Sharp\ab94537e,eng ENG,DF,17,4,4,344,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mel Sterland\0eadf9a6,eng ENG,DF,30,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Rob Bowman\f23527a0,eng ENG,AT,16,4,3,264,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Dylan Kerr\9fbabb63,,DF,25,5,3,244,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Imre Varadi\c3bb76e4,eng ENG,AT,33,4,2,233,2.6,1,0,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matchs
Mervyn Day\c41fea4f,eng ENG,GB,37,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mark Beeney\958f12e8,eng ENG,GB,24,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Noel Whelan\901c3bdf,eng ENG,AT,17,1,1,90,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,27.0,42,461,,,55,35,50,5,5,40,0,1.31,0.83,2.14,1.19,2.02,
Total adversaire,,,26.3,42,,,,,,,,,,,,,,,,
