,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Thomas Myhre\dc3fc546,no NOR,GB,24,38,38,3420,38.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Ball\cde17c0f,eng ENG,DF,18,37,36,3255,36.2,3,5,0,3,4,8,0,0.08,0.14,0.22,0.00,0.14,Matchs
David Unsworth\05fcbb55,eng ENG,DF,24,34,33,2971,33.0,1,1,1,0,0,8,0,0.03,0.03,0.06,0.03,0.06,Matchs
Don Hutchison\158494ce,sct SCO,MT,27,33,29,2694,29.9,3,7,3,0,0,8,1,0.10,0.23,0.33,0.10,0.33,Matchs
Olivier Dacourt\3a114b3c,fr FRA,MT,23,30,28,2548,28.3,2,1,2,0,0,15,1,0.07,0.04,0.11,0.07,0.11,Matchs
Marco Materazzi\5f08a3e3,it ITA,DF,24,27,26,2275,25.3,1,0,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,Matchs
Scot Gemmill\27e0c651,sct SCO,MT,27,27,25,2191,24.3,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matchs
Dave Watson\f41fba43,eng ENG,DF,36,22,22,1890,21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Craig Short\ff7178f7,eng ENG,DF,30,22,22,1845,20.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nick Barmby\4af0a400,eng ENG,ATMT,24,24,20,1635,18.2,3,3,3,0,0,4,0,0.17,0.17,0.33,0.17,0.33,Matchs
John Collins\6eadab89,sct SCO,MT,30,20,19,1706,19.0,1,0,1,0,1,4,0,0.05,0.00,0.05,0.05,0.05,Matchs
Ibrahima Bakayoko\db4c20fe,ci CIV,AT,21,23,17,1439,16.0,4,1,4,0,1,3,0,0.25,0.06,0.31,0.25,0.31,Matchs
Alec Cleland\a9242652,sct SCO,DF,27,18,16,1470,16.3,0,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,Matchs
Richard Dunne\6cbc015d,ie IRL,DF,18,16,15,1264,14.0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matchs
Duncan Ferguson\9593e964,sct SCO,AT,26,13,13,1168,13.0,4,,,,,3,0,0.31,,,,,Matchs
Tony Grant\e982e153,eng ENG,MT,23,16,13,1055,11.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Cadamarteri\ade643d3,eng ENG,AT,18,30,11,1524,16.9,4,1,4,0,0,6,0,0.24,0.06,0.30,0.24,0.30,Matchs
David Weir\ba286fd8,sct SCO,DF,28,14,11,1066,11.8,0,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matchs
Francis Jeffers\21b2c885,eng ENG,AT,17,15,11,968,10.8,7,5,7,0,0,0,0,0.65,0.46,1.12,0.65,1.12,Matchs
Kevin Campbell\b209e651,eng ENG,AT,28,8,8,692,7.7,9,2,9,0,0,1,0,1.17,0.26,1.43,1.17,1.43,Matchs
John Oster\bbf029eb,wls WAL,MT,19,9,6,530,5.9,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matchs
Slaven Bilić\030928e4,hr CRO,DF,29,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mitch Ward\4e9e8915,eng ENG,MT,27,6,4,341,3.8,0,1,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,Matchs
Carl Tiler\319d0cea,eng ENG,DF,28,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mickaël Madar\70acbad3,fr FRA,AT,30,2,2,140,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
John O'Kane\ea877e82,eng ENG,DF,23,2,2,131,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
John Spencer\81922efe,sct SCO,AT,27,3,2,124,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Branch\2197c576,eng ENG,AT,19,7,1,156,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Peter Degn\0987c124,dk DEN,MT,21,4,0,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Phil Jevons\2a920598,eng ENG,AT,18,1,0,53,0.6,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Adam Farley\4e1d3828,,DF,18,1,0,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Jamie Milligan\4bcf5871,eng ENG,MT,18,3,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gareth Farrelly\8a1a3cf0,ie IRL,MT,22,1,0,13,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Tony Thomas\01a91538,eng ENG,DF,27,1,0,3,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,25.2,38,436,,,44,28,41,3,6,90,5,1.16,0.74,1.89,1.08,1.82,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
