,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Peter Atherton\1bcd6fc7,eng ENG,DFMT,28,38,38,3420,38.0,2,1,2,0,0,3,1,0.05,0.03,0.08,0.05,0.08,Matchs
Wim Jonk\ad98628b,nl NED,MT,31,38,38,3345,37.2,2,5,2,0,0,3,0,0.05,0.13,0.19,0.05,0.19,Matchs
Emerson Thome\7dc1b3c9,br BRA,DF,26,37,37,3272,36.4,1,2,1,0,0,3,0,0.03,0.06,0.08,0.03,0.08,Matchs
Des Walker\4e1b2261,eng ENG,DF,32,37,37,3241,36.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Booth\bdf267e7,eng ENG,AT,24,34,34,2910,32.3,6,2,6,0,0,7,0,0.19,0.06,0.25,0.19,0.25,Matchs
Petter Rudi\6b8b954a,no NOR,MT,24,34,33,2835,31.5,7,1,7,0,0,2,0,0.22,0.03,0.25,0.22,0.25,Matchs
Andy Hinchcliffe\4bb95ffe,eng ENG,DF,29,32,32,2797,31.1,3,4,3,0,0,4,1,0.10,0.13,0.23,0.10,0.23,Matchs
Benito Carbone\ad76f0c4,it ITA,AT,26,31,31,2710,30.1,8,6,7,1,2,9,0,0.27,0.20,0.46,0.23,0.43,Matchs
Niclas Alexandersson\8fce0898,se SWE,MT,26,32,31,2608,29.0,3,3,3,0,0,0,0,0.10,0.10,0.21,0.10,0.21,Matchs
Pavel Srníček\db13a630,cz CZE,GB,30,24,24,2148,23.9,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Sonner\63803e34,nir NIR,MT,26,26,24,2090,23.2,3,2,3,0,0,6,0,0.13,0.09,0.22,0.13,0.22,Matchs
Kevin Pressman\3f2ff0b9,eng ENG,GB,30,15,14,1292,14.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ritchie Humphreys\67423398,eng ENG,DFAT,20,19,10,930,10.3,1,2,1,0,0,1,0,0.10,0.19,0.29,0.10,0.29,Matchs
Dejan Stefanović\1efa2799,rs SRB,DF,23,11,8,801,8.9,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matchs
Juan Cobián\1c732db0,ar ARG,DF,22,9,7,625,6.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lee Briscoe\49c0435b,eng ENG,DFMT,22,16,5,673,7.5,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matchs
Jon Newsome\4e8e407f,eng ENG,DF,27,5,2,239,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Haslam\2debf5bf,eng ENG,DF,18,2,2,114,1.3,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Richard Cresswell\2feffa68,eng ENG,AT,20,7,1,180,2.0,1,1,1,0,0,0,0,0.50,0.50,1.00,0.50,1.00,Matchs
Mark McKeever\629f042e,ie IRL,MT,19,3,1,158,1.8,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Jim Magilton\27240fa9,nir NIR,DFMT,29,6,1,141,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Guy Whittingham\2a222ae2,eng ENG,AT,33,2,1,84,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Alan Quinn\6e0e47a6,ie IRL,MT,19,1,1,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Earl Barrett\225696d1,eng ENG,DF,31,5,0,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Philip Scott\204b6ef6,sct SCO,MT,23,4,0,91,1.0,1,0,1,0,0,0,0,0.99,0.00,0.99,0.99,0.99,Matchs
Scott Oakes\cfdc5034,eng ENG,MT,25,1,0,73,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Junior Agogo\39faf86a,gh GHA,AT,18,1,0,41,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Francesco Sanetti\726486f2,it ITA,AT,19,3,0,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Owen Morrison\572e5065,nir NIR,MT,16,1,0,24,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Graham Hyde\1cedc407,eng ENG,MT,27,1,0,19,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,27.6,38,409,,,39,29,38,1,2,47,4,1.03,0.76,1.79,1.00,1.76,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
