	-- League --	--- FA Cup ---	---- Other ----

1968/69
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ASHURST, Len	Full Back	
										
BEESLEY, Colin	Winger	
										
BRAND, Ralph	Forward	
										
BUTLER, Geoff	Full Back	
										
HARRIS, Gordon	Midfielder	
										
HARVEY, Martin	Central Defender	
										
HERD, George	Midfielder	
										
HESLOP, Brian	Full Back	
										
HUGHES, Billy	Forward	
										
HUNTLEY, Dick	Central Defender	
										
HURLEY, Charlie	Central Defender	
										
IRWIN, Cec	Full Back	
										
KERR, Bobby	Midfielder	
										
KINNELL, George	Central Defender	
										
LOWREY, Pat	Forward	
										
MONTGOMERY, Jim	Goalkeeper	
										
MOORE, Malcolm	Forward	
										
MULHALL, George	Winger	
										
PALMER, Calvin	Midfielder	
										
PITT, Richie	Central Defender	
										
PORTERFIELD, Ian	Midfielder	
										
STUCKEY, Bruce	Winger	
										
SUGGETT, Colin	Midfielder	
										
TODD, Colin	Central Defender	
										
TUEART, Dennis	Winger	
