-- League --	--- FA Cup ---	---- Other ----

1968/69
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLEN, Tony 	Full Back	17+3	1	0	0	0	0	2	0	0
										
BANKS, Gordon 	Goalkeeper	30	0	0	4	0	0	0	0	0
										
BENTLEY, Bill 	Full Back	3+1	0	0	0	0	0	0	0	0
										
BERNARD, Mike 	Midfielder	21+3	0	0	4	0	0	0	0	0
										
BLOOR, Alan 	Central Defender	29	0	0	4	0	0	2	0	0
										
BRIDGWOOD, Gerry 	Midfielder	4+2	0	0	0	0	0	1	0	0
										
BURROWS, Harry 	Winger	35	4	1	4	4	0	0	0	0
										
CONROY, Terry 	Forward	30+1	7	0	4	2	0	1	0	0
										
DOBING, Peter 	Midfielder	40	8	0	4	2	0	2	0	0
										
EASTHAM, George 	Midfielder	26+1	1	0	4	0	0	2	0	0
										
ELDER, Alex 	Full Back	38	1	0	4	0	0	2	0	0
										
FARMER, John 	Goalkeeper	12	0	0	0	0	0	2	0	0
										
HERD, David 	Forward	35	9	0	4	0	0	0	0	0
										
LACEY, Tony 	Midfielder	2+1	0	0	0	0	0	1	0	0
										
MAHONEY, John 	Midfielder	23+3	2	0	0	0	0	2	1	0
										
MARSH, Jackie 	Full Back	28+2	1	0	4	0	0	1	0	0
										
PEJIC, Mike 	Full Back	1	0	0	0	0	0	0	0	0
										
SKEELS, Eric 	Central Defender	35+1	1	0	4	0	0	0+1	0	0
										
SMITH, Denis 	Central Defender	14	0	0	0	0	0	0	0	0
										
STEVENSON, Willie 	Midfielder	30+2	3	0	0	0	0	2	0	0
										
VERNON, Roy 	Forward	5+3	1	0	0	0	0	2	0	0
										
WORSDALE, John 	Winger	4	0	0	0	0	0	0	0	0
