	-- League --	--- FA Cup ---	---- Other ----

1968/69
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ARBER, Bobby 	Full Back	0	0	0	0	0	0	0	0	0
										
ARMSTRONG, George 	Winger	26+3	5	0	2+1	1	0	6	2	0
										
COURT, David 	Midfielder	40	6	0	4	0	0	6+1	1	0
										
DIXON, Will 	Full Back	0	0	0	0	0	0	0	0	0
										
FORSYTH, Alex 	Full Back	0	0	0	0	0	0	0	0	0
										
GOULD, Bobby 	Forward	33+5	10	0	4	1	0	5+2	3	0
										
GRAHAM, George 	Midfielder	23+3	4	0	1	0	0	3+2	0	0
										
JENKINS, David 	Forward	14	3	0	0	0	0	2	3	0
										
JOHNSTON, George 	Forward	0+3	0	0	0	0	0	0	0	0
										
MCLINTOCK, Frank 	Midfielder	37	1	0	4	0	0	7	0	0
										
MCNAB, Bob 	Full Back	42	0	0	4	0	0	7	0	0
										
NEILL, Terry 	Central Defender	21+1	2	1	0	0	0	4	1	0
										
RADFORD, John 	Forward	31+3	15	0	4	0	0	6	4	0
										
ROBERTSON, Jimmy 	Winger	18+1	3	0	2	1	0	0	0	0
										
SAMMELS, Jon 	Midfielder	36	4	0	3	1	0	5	1	0
										
SIMPSON, Peter 	Central Defender	34	0	0	4	0	0	7	2	0
										
STOREY, Peter 	Full Back	42	0	0	4	0	0	7	0	0
										
SWEENIE, Tom 	Midfielder	0	0	0	0	0	0	0	0	0
										
URE, Ian 	Central Defender	23	0	0	4	0	0	5	0	0
										
WILSON, Bob 	Goalkeeper	42	0	0	4	0	0	7	0	0
