-- League --	--- FA Cup ---	---- Other ----

1968/69
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARNARD, Chris 	Midfielder	7+1	0	0	0	0	0	1	0	0
										
BAXTER, Bill 	Central Defender	39	0	0	1	0	0	1	0	0
										
BELL, Bobby 	Central Defender	1	0	0	0	0	0	0	0	0
										
BEST, David 	Goalkeeper	21	0	0	1	0	0	0	0	0
										
BROGAN, Frank 	Winger	31+1	2	1	1	0	0	0	0	0
										
BUGG, Alec 	Goalkeeper	3	0	0	0	0	0	0	0	0
										
CARROLL, Tommy 	Full Back	15+2	0	0	0	0	0	1	0	0
										
CRAWFORD, Ray 	Forward	30	17	0	1	0	0	1	1	0
										
FEELY, Peter 	Forward	0	0	0	0	0	0	0	0	0
										
HANCOCK, Ken 	Goalkeeper	18	0	0	0	0	0	1	0	0
										
HARPER, Colin 	Full Back	4	0	0	0	0	0	0	0	0
										
HEGAN, Danny 	Midfielder	38	3	0	1	0	0	1	0	0
										
HILL, Henry 	Midfielder	0	0	0	0	0	0	0	0	0
										
HOUGHTON, Billy 	Full Back	28	0	0	1	0	0	1	0	0
										
HUNT, Bobby 	Forward	4+7	2	0	0	0	0	0	0	0
										
JEFFERSON, Derek 	Central Defender	40	1	0	1	0	0	0	0	0
										
LAMBERT, Mick 	Winger	2	1	0	0	0	0	0	0	0
										
LEA, Cyril 	Central Defender	0+1	0	0	0	0	0	0	0	0
										
MCNEIL, Mick 	Full Back	3	0	0	0	0	0	1	1	0
										
MILLER, Johnny 	Winger	1	0	0	0	0	0	0	0	0
										
MILLS, Mick 	Full Back	35+1	2	0	1	0	0	0	0	0
										
MORRIS, Peter 	Midfielder	33+1	4	0	1	0	0	1	0	0
										
O'ROURKE, John 	Forward	39	15	0	1	1	0	0	0	0
										
SPEARRITT, Eddie 	Full Back	4+5	0	0	0	0	0	1	0	0
										
STACEY, Steve 	Full Back	3	0	0	0	0	0	0	0	0
										
VILJOEN, Colin 	Midfielder	37+1	4	0	1	0	0	1	0	0
										
WIGG, Ron 	Forward	10	6	0	0	0	0	0	0	0
										
WOODS, Charlie 	Forward	16+4	1	0	0	0	0	0+1	0	0
