-- League --	--- FA Cup ---	---- Other ----

1983/84
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLEN, Paul	Midfielder	
										
BAKER, Terry	Central Defender	
										
BARNES, Bobby	Winger	
										
BONDS, Billy	Central Defender	
										
BROOKING, Trevor	Midfielder	
										
BRUSH, Paul	Full Back	
										
COTTEE, Tony	Forward	
										
DEVONSHIRE, Alan	Midfielder	
										
DICKENS, Alan	Midfielder	
										
DONALD, Warren	Midfielder	
										
GODDARD, Paul	Forward	
										
HILTON, Paul	Central Defender	
										
LAMPARD, Frank	Full Back	
										
MARTIN, Alvin	Central Defender	
										
ORR, Neil	Central Defender	
										
PARKES, Phil	Goalkeeper	
										
PIKE, Geoff	Midfielder	
										
STEWART, Ray	Full Back	
										
SWINDLEHURST, Dave	Forward	
										
WALFORD, Steve	Central Defender	
										
WHITTON, Steve	Midfielder	
										
WILSON, Paul	Midfielder	
