-- League --	--- FA Cup ---	---- Other ----

1983/84
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ADAMS, Micky	Full Back	
										
ALLARDYCE, Sam	Central Defender	
										
AVRAMOVIC, Raddy	Goalkeeper	
										
BAMBER, Dave	Forward	
										
BENNETT, Dave	Winger	
										
BUTTERWORTH, Ian	Central Defender	
										
DALTON, Tim	Goalkeeper	
										
DALY, Gerry	Midfielder	
										
ENGLISH, Tony	Midfielder	
										
FERGUSON, Mick	Forward	
										
GEORGE, Charlie	Forward	
										
GIBSON, Terry	Forward	
										
GRIMES, Ashley	Full Back	
										
GYNN, Micky	Midfielder	
										
HENDRIE, John	Winger	
										
HORMANTSCHUK, Peter	Full Back	
										
HUNT, Steve	Winger	
										
JACOBS, Steve	Central Defender	
										
KELLY, Errington	Forward	
										
LANGLEY, Tommy	Forward	
										
MCGRATH, Lloyd	Midfielder	
										
PEAKE, Trevor	Central Defender	
										
PEARCE, Stuart	Full Back	
										
PLATNAUER, Nicky	Full Back	
										
ROBERTS, Brian	Full Back	
										
SINGLETON, Martin	Midfielder	
										
SPRING, Andy	Full Back	
										
SUCKLING, Perry	Goalkeeper	
										
THOMPSON, Keith	Winger	
										
WITHEY, Graham	Forward	
