	-- League --	--- FA Cup ---	---- Other ----

1983/84
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARHAM, Mark 	Winger	10+1	2	0	0	0	0	3+1	0	0
										
BENNETT, Dave 	Winger	12+1	1	0	0+1	0	0	2	0	0
										
BERTSCHIN, Keith 	Forward	33	7	0	5	1	0	6	2	0
										
CHANNON, Mick 	Forward	37	5	1	5	2	0	6	4	0
										
CLAYTON, Paul 	Forward	3+4	0	0	0	0	0	0	0	0
										
DEEHAN, John 	Forward	34	15	4	5	2	0	4	0	0
										
DEVINE, John 	Full Back	31+1	3	0	5	0	0	4	0	0
										
DONOWA, Louie 	Winger	23+2	4	0	0+1	0	0	5+1	0	0
										
DOWNS, Greg 	Full Back	42	4	0	5	0	0	6	0	0
										
FARRINGTON, Mark 	Forward	1+1	0	0	0	0	0	0	0	0
										
GODBOLD, Daryl 	Full Back	0+2	0	0	0	0	0	0	0	0
										
GOSS, Jerry 	Midfielder	0+1	0	0	0	0	0	0	0	0
										
HAREIDE, Aage 	Central Defender	26+2	2	0	5	0	0	4	0	0
										
HAYLOCK, Paul 	Full Back	38+1	0	0	5	0	0	6	0	0
										
MENDHAM, Peter 	Midfielder	41	1	0	5	1	0	6	0	0
										
PICKERING, Mike 	Central Defender	0+1	0	0	0	0	0	0	0	0
										
RIGBY, Jon 	Forward	3+2	0	0	0	0	0	0	0	0
										
ROSARIO, Robert 	Forward	6+2	1	0	0	0	0	0	0	0
										
SPEARING, Tony 	Full Back	4	0	0	0	0	0	0	0	0
										
SUTTON, Richard 	Central Defender	0	0	0	0	0	0	0	0	0
										
VAN WIJK, Dennis 	Full Back	31+2	0	0	5	1	0	3	0	0
										
WATSON, Dave 	Central Defender	40	1	0	5	0	0	4	0	0
										
WOODS, Chris 	Goalkeeper	42	0	0	5	0	0	6	0	0
										
YOUNG, Willie 	Central Defender	5+1	0	0	0	0	0	1	0	0
