-- League --	--- FA Cup ---	---- Other ----

1983/84
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ATKINSON, Paul	Winger	
										
BARDSLEY, David	Full Back	
										
BARNES, John	Winger	
										
BOLTON, Ian	Central Defender	
										
CALLAGHAN, Nigel	Winger	
										
CASSIDY, Francis	Midfielder	
										
FRANKLIN, Paul	Central Defender	
										
GIBBS, Nigel	Full Back	
										
GILLIGAN, Jimmy	Forward	
										
JACKETT, Kenny	Midfielder	
										
JOBSON, Richard	Central Defender	
										
JOHNSON, David	Winger	
										
JOHNSTON, Mo	Forward	
										
LOHMAN, Jan	Midfielder	
										
PALMER, Charlie	Full Back	
										
PATCHING, Martin	Midfielder	
										
PORTER, Gary	Midfielder	
										
PRICE, Neil	Full Back	
										
REILLY, George	Forward	
										
RICE, Pat	Full Back	
										
RICHARDSON, Ian	Forward	
										
ROSTRON, Wilf	Full Back	
										
SHERWOOD, Steve	Goalkeeper	
										
SIMS, Steve	Central Defender	
										
SINNOTT, Lee	Central Defender	
										
STEELE, Eric	Goalkeeper	
										
STERLING, Worrell	Winger	
										
TAYLOR, Les	Midfielder	
										
TERRY, Steve	Central Defender	
