Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANDERSON, Thomas ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"BARTHOLOMEW, Roland ",Winger,12,4,0,1,0,0,0,0,0
,"BEATTIE, Jack ",Inside Forward,42,11,0,7,2,0,0,0,0
,"BETMEAD, Harry ",Central Defender,36,3,0,7,0,0,0,0,0
,"BOYD, Jimmy ",Winger,37,9,0,7,1,0,0,0,0
,"BUCK, Teddy ",Wing Half,37,0,0,7,0,0,0,0,0
,"CHARLESWORTH, Stan ",Central Defender,1,0,0,0,0,0,0,0,0
,"CRACK, Fred ",Winger,14,3,0,3,1,0,0,0,0
,"FISHER, Fred ",Full Back,1,0,0,0,0,0,0,0,0
,"GLOVER, Pat ",Centre Forward,9,4,0,1,0,0,0,0,0
,"HALL, Alec ",Wing Half,42,1,0,7,0,0,0,0,0
,"HILLARD, Jock ",Winger,0,0,0,0,0,0,0,0,0
,"HODGSON, Jack ",Full Back,41,1,0,7,0,0,0,0,0
,"HOWE, Fred ",Centre Forward,29,15,0,6,6,0,0,0,0
,"JONES, Tommy ",Inside Forward,40,5,0,7,1,0,0,0,0
,"KURZ, Fred ",Centre Forward,3,0,0,0,0,0,0,0,0
,"LEWIS, Cyril ",Winger,7,2,0,2,1,0,0,0,0
,"MOULSON, George ",Goalkeeper,0,0,0,1,0,0,0,0,0
,"QUIGLEY, Dennis ",Winger,2,0,0,0,0,0,0,0,0
,"SHAW, Bert ",Winger,4,1,0,0,0,0,0,0,0
,"SHAW, Jack ",Wing Half,4,0,0,0,0,0,0,0,0
,"SWAIN, Jack ",Winger,10,2,0,1,0,0,0,0,0
,"TAYLOR, Dick ",Central Defender,1,0,0,0,0,0,0,0,0
,"TEMPLE, Bill ",Inside Forward,2,0,0,0,0,0,0,0,0
,"THEAKER, Cam ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"TWEEDY, George ",Goalkeeper,38,0,0,6,0,0,0,0,0
,"VINCENT, Ned ",Full Back,42,0,0,7,1,1,0,0,0
,"WATTAM, Frank ",Wing Half,5,0,0,0,0,0,0,0,0
