,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Shay Given\0db918ff,ie IRL,GB,28,36,36,3240,36.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jermaine Jenas\3149f712,eng ENG,MT,21,31,28,2528,28.1,1,3,1,0,0,4,0,0.04,0.11,0.14,0.04,0.14,Matchs
Alan Shearer\438b3a51,eng ENG,AT,33,28,26,2261,25.1,7,3,4,3,3,0,0,0.28,0.12,0.40,0.16,0.28,Matchs
Lee Bowyer\f4fd57ba,eng ENG,MT,27,27,26,2188,24.3,3,3,3,0,0,6,2,0.12,0.12,0.25,0.12,0.25,Matchs
Stephen Carr\eb0ae1e9,ie IRL,DF,27,26,26,2134,23.7,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matchs
Andy O'Brien\1719f6b2,ie IRL,DF,25,23,21,1947,21.6,2,0,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matchs
Craig Bellamy\b9eae55b,wls WAL,AT,25,21,21,1788,19.9,7,4,7,0,0,2,0,0.35,0.20,0.55,0.35,0.55,Matchs
Laurent Robert\2f907a4b,fr FRA,ATMT,29,31,20,1903,21.1,3,5,3,0,0,4,0,0.14,0.24,0.38,0.14,0.38,Matchs
Kieron Dyer\90b5a2f2,eng ENG,MT,25,23,20,1761,19.6,4,0,4,0,0,0,1,0.20,0.00,0.20,0.20,0.20,Matchs
Olivier Bernard\a14778f2,fr FRA,DF,24,21,19,1675,18.6,0,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matchs
Aaron Hughes\dccccccc,nir NIR,DF,24,22,18,1676,18.6,1,1,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,Matchs
Titus Bramble\83ac7c3c,eng ENG,DF,23,19,18,1650,18.3,1,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,Matchs
Shola Ameobi\e79a368b,ng NGA,AT,22,31,17,1674,18.6,2,1,2,0,0,3,1,0.11,0.05,0.16,0.11,0.16,Matchs
Nicky Butt\616b3f9a,eng ENG,DFMT,29,18,16,1424,15.8,1,1,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,Matchs
Robbie Elliott\9ade4dc1,eng ENG,DF,30,17,15,1326,14.7,1,0,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matchs
Patrick Kluivert\6c3b0583,nl NED,AT,28,25,15,1288,14.3,6,1,6,0,0,3,0,0.42,0.07,0.49,0.42,0.49,Matchs
Jean-Alain Boumsong\c2c31ca9,fr FRA,DF,24,14,14,1237,13.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
James Milner\2f90f6b8,eng ENG,DFMT,18,25,13,1263,14.0,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matchs
Steven Taylor\9f9ba8ca,eng ENG,DF,18,13,11,1011,11.2,0,1,0,0,0,5,1,0.00,0.09,0.09,0.00,0.09,Matchs
Darren Ambrose\6e5117de,eng ENG,ATMT,20,12,8,741,8.2,3,0,3,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matchs
Amdy Faye\c0e82ee2,sn SEN,DFMT,27,9,8,704,7.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Charles N'Zogbia\4e31f3e2,fr FRA,DFAT,18,14,8,115,1.3,0,1,0,0,0,2,0,0.00,0.78,0.78,0.00,0.78,Matchs
Celestine Babayaro\dd4e6b97,ng NGA,DFMT,25,7,7,626,7.0,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matchs
Ronny Johnsen\02f25c21,no NOR,DF,35,3,3,235,2.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Peter Ramage\a3576e11,eng ENG,DF,20,4,2,262,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Harper\a98f1d52,eng ENG,GB,29,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Chopra\e8368ec0,eng ENG,AT,20,1,0,15,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,26.0,38,435,,,44,32,41,3,3,63,5,1.16,0.84,2.00,1.08,1.92,
Total adversaire,,,27.2,38,,,,,,,,,,,,,,,,
