-- League --	--- FA Cup ---	---- Other ----

1973/74
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BENNETT, Paul 	Central Defender	36	0	0	4	1	0	3	0	0
										
BYRNE, Tony 	Full Back	13+2	1	0	2	0	0	0	0	0
										
CHANNON, Mick 	Forward	41	21	7	4	1	0	3	1	0
										
CHATTERLEY, Lew 	Midfielder	2	0	0	0	0	0	0	0	0
										
EARLS, Mike 	Central Defender	5	0	0	0	0	0	0	0	0
										
FISHER, Hugh 	Midfielder	42	2	0	4	1	0	3	1	0
										
GILCHRIST, Paul 	Forward	38+1	6	0	3	0	0	3	1	0
										
HOLMES, Nick 	Midfielder	1+1	0	0	0	0	0	0	0	0
										
KIRKUP, Joe 	Full Back	3	0	0	0	0	0	0	0	0
										
MACLEOD, Ally 	Forward	2+1	0	0	0	0	0	0+1	0	0
										
MARTIN, Eric 	Goalkeeper	35	0	0	4	0	0	3	0	0
										
MCCARTHY, Bob 	Full Back	40	0	0	4	0	0	3	0	0
										
MCGRATH, John 	Central Defender	1	0	0	0	0	0	0	0	0
										
MIDDLETON, Steve 	Goalkeeper	3	0	0	0	0	0	0	0	0
										
MILLS, Steve 	Full Back	27+4	0	0	4	0	0	3	0	0
										
O'BRIEN, Gerry 	Winger	2+6	0	0	1+2	0	0	0+1	0	0
										
O'NEIL, Brian 	Midfielder	27	5	0	2	0	0	3	0	0
										
OSGOOD, Peter 	Forward	10	1	0	0	0	0	0	0	0
										
PAINE, Terry 	Winger	41	1	0	4	1	0	3	0	0
										
PEACH, David 	Full Back	12+2	1	0	0	0	0	0	0	0
										
PHILLIPSON-MASTERS, Forbes 	Central Defender	0	0	0	0	0	0	0	0	0
										
SPINNER, Terry 	Forward	0+1	0	0	0	0	0	0	0	0
										
STEELE, Jim 	Central Defender	34+1	0	0	2	0	0	3	0	0
										
STOKES, Bobby 	Forward	40+1	7	0	4	3	0	3	3	0
										
TALKES, Wayne 	Midfielder	1+2	0	0	0	0	0	0+1	0	0
										
TURNER, Ian 	Goalkeeper	4	0	0	0	0	0	0	0	0
										
WALKER, Dave 	Central Defender	2	0	0	2	0	0	0	0	0
										
WILCOCK, Rod 	Midfielder	0	0	0	0	0	0	0	0	0
