,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Nigel Worthington\20a32162,nir NIR,DFMT,30,40,40,3485,38.7,1,3,1,0,0,2,1,0.03,0.08,0.10,0.03,0.10,Matchs
Chris Woods\6148af60,eng ENG,GB,32,39,39,3510,39.0,0,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matchs
Carlton Palmer\45fdede4,eng ENG,MT,26,34,33,2997,33.3,1,2,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,Matchs
Mark Bright\681a0456,eng ENG,AT,30,35,33,2914,32.4,12,2,12,0,0,3,0,0.37,0.06,0.43,0.37,0.43,Matchs
Roland Nilsson\0ab916bf,se SWE,DFAT,28,32,32,2880,32.0,1,0,1,0,0,0,0,0.03,0.00,0.03,0.03,0.03,Matchs
Chris Waddle\27215170,eng ENG,ATMT,31,33,32,2846,31.6,1,8,1,0,0,0,0,0.03,0.25,0.28,0.03,0.28,Matchs
John Sheridan\85f0a5ee,ie IRL,MT,27,25,25,2225,24.7,3,2,1,2,2,2,0,0.12,0.08,0.20,0.04,0.12,Matchs
Paul Warhurst\86810d2a,eng ENG,DFMT,22,29,25,2102,23.4,6,1,6,0,0,3,0,0.26,0.04,0.30,0.26,0.30,Matchs
Viv Anderson\6484efd1,eng ENG,DF,36,26,24,2099,23.3,3,1,3,0,0,3,0,0.13,0.04,0.17,0.13,0.17,Matchs
John Harkes\961ac34a,us USA,MT,25,29,23,1850,20.6,2,1,2,0,0,1,0,0.10,0.05,0.15,0.10,0.15,Matchs
David Hirst\e274c78d,eng ENG,AT,24,22,22,1840,20.4,11,4,10,1,1,2,0,0.54,0.20,0.73,0.49,0.68,Matchs
Chris Bart-Williams\250d1973,eng ENG,DFMT,18,34,21,2412,26.8,6,2,6,0,0,0,0,0.22,0.07,0.30,0.22,0.30,Matchs
Danny Wilson\e60bda61,nir NIR,MT,32,26,21,1942,21.6,2,1,2,0,0,1,0,0.09,0.05,0.14,0.09,0.14,Matchs
Peter Shirtliff\4311bcd2,eng ENG,DF,31,20,20,1800,20.0,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matchs
Graham Hyde\1cedc407,eng ENG,MT,21,20,14,1644,18.3,1,1,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,Matchs
Nigel Pearson\abe6b945,eng ENG,DF,28,16,13,1385,15.4,1,0,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matchs
Phil King\c7c33967,eng ENG,DF,24,12,11,1044,11.6,1,2,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,Matchs
Ryan Jones\ca07d0a8,wls WAL,MT,19,9,9,802,8.9,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matchs
Mike Williams\c0b1df23,eng ENG,AT,22,7,7,510,5.7,1,1,1,0,0,0,0,0.18,0.18,0.35,0.18,0.35,Matchs
Simon Stewart\fb8375fd,eng ENG,DF,18,6,6,533,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nigel Jemson\96df0b19,eng ENG,AT,22,13,5,442,4.9,0,2,0,0,0,0,0,0.00,0.41,0.41,0.00,0.41,Matchs
Gordon Watson\53c30561,eng ENG,AT,21,11,4,454,5.0,1,1,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40,Matchs
Kevin Pressman\3f2ff0b9,eng ENG,GB,24,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Julian Watts\4e30bcf6,eng ENG,DF,21,4,2,228,2.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Trevor Francis\849dbec1,eng ENG,AT,38,5,1,99,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.8,42,463,,,54,40,51,3,3,31,1,1.29,0.95,2.24,1.21,2.17,
Total adversaire,,,26.1,42,,,,,,,,,,,,,,,,
