,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Robbie Earle\3a757429,jm JAM,MT,27,42,42,3480,38.7,7,5,7,0,0,4,0,0.18,0.13,0.31,0.18,0.31,Matchs
Hans Segers\3c3c4afb,nl NED,GB,30,41,41,3690,41.0,0,1,0,0,0,0,0,0.00,0.02,0.02,0.00,0.02,Matchs
Dean Holdsworth\fdb64aeb,eng ENG,AT,23,36,34,2848,31.6,19,1,19,0,0,2,0,0.60,0.03,0.63,0.60,0.63,Matchs
John Scales\1c67bd76,eng ENG,DF,26,32,32,2795,31.1,1,2,1,0,0,2,0,0.03,0.06,0.10,0.03,0.10,Matchs
Roger Joseph\824d75c1,eng ENG,DF,26,32,31,2774,30.8,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matchs
John Fashanu\e9430452,eng ENG,AT,29,29,27,2420,26.9,6,2,5,1,1,3,1,0.22,0.07,0.30,0.19,0.26,Matchs
Vinnie Jones\eec5fbba,wls WAL,MT,27,27,27,2342,26.0,1,2,0,1,2,9,1,0.04,0.08,0.12,0.00,0.08,Matchs
Brian McAllister\e43b1ade,sct SCO,DF,21,27,26,2312,25.7,0,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matchs
Neal Ardley\124a61d8,eng ENG,MT,19,26,24,2140,23.8,4,7,4,0,0,1,0,0.17,0.29,0.46,0.17,0.46,Matchs
Lawrie Sanchez\2fd8fd97,nir NIR,MT,32,27,23,2144,23.8,4,3,4,0,0,8,0,0.17,0.13,0.29,0.17,0.29,Matchs
Warren Barton\7e732709,eng ENG,DF,23,23,23,2014,22.4,1,1,1,0,0,1,0,0.04,0.04,0.09,0.04,0.09,Matchs
Andy Clarke\c8479463,eng ENG,AT,25,33,23,1743,19.4,5,2,5,0,0,1,0,0.26,0.10,0.36,0.26,0.36,Matchs
Dean Blackwell\9ed3d8ed,eng ENG,DF,22,24,19,1744,19.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Scott Fitzgerald\f5416c14,ie IRL,DF,22,20,18,1710,19.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gary Elkins\10a1ca0f,eng ENG,DF,26,18,17,1322,14.7,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matchs
Gerald Dobbs\6001e18f,eng ENG,MT,21,19,16,1412,15.7,1,2,1,0,0,3,1,0.06,0.13,0.19,0.06,0.19,Matchs
Paul Miller\2b4e0ea0,eng ENG,MT,24,19,11,1040,11.6,1,2,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,Matchs
Terry Gibson\bf1940b9,eng ENG,AT,29,8,6,612,6.8,1,1,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29,Matchs
Steve Anthrobus\c3e7232b,eng ENG,AT,23,5,4,401,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Cotterill\3fd373f2,eng ENG,AT,28,7,4,344,3.8,3,1,3,0,0,0,0,0.78,0.26,1.05,0.78,1.05,Matchs
Steve Talboys\db8d0ce4,eng ENG,MT,25,7,3,312,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Peter Fear\584ebbeb,eng ENG,MT,18,4,2,259,2.9,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Greg Berry\ac7a1b3b,,MT,21,3,2,158,1.8,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Justin Skinner\ef9234b4,,DF,19,1,1,90,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Neil Sullivan\2ea16583,sct SCO,GB,22,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul McGee\cc456a15,ie IRL,MT,24,3,1,86,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Aidan Newhouse\6031b7d7,,AT,20,1,0,68,0.8,1,,1,0,,0,0,1.32,,,1.32,,Matchs
Total de l'équipe,,,25.9,42,452,,,54,40,52,2,3,48,3,1.29,0.95,2.24,1.24,2.19,
Total adversaire,,,26.3,42,,,,,,,,,,,,,,,,
