,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Paul Wilkinson\05b94f7b,eng ENG,AT,27,41,41,3460,38.4,13,5,13,0,0,3,0,0.34,0.13,0.47,0.34,0.47,Matchs
Jimmy Phillips\d1f18d9f,eng ENG,DF,26,40,40,3600,40.0,2,6,1,1,2,3,0,0.05,0.15,0.20,0.02,0.17,Matchs
Tommy Wright\bc12dd8d,sct SCO,MT,26,36,34,3044,33.8,5,8,5,0,0,0,0,0.15,0.24,0.38,0.15,0.38,Matchs
Derek Whyte\97e8d820,sct SCO,DF,23,35,34,2994,33.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Peake\bc51df8c,eng ENG,MT,30,33,33,2970,33.0,0,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matchs
John Hendrie\aedb61c3,sct SCO,ATMT,28,32,31,2720,30.2,9,7,9,0,0,2,0,0.30,0.23,0.53,0.30,0.53,Matchs
Stephen Pears\74cad02f,eng ENG,GB,30,26,26,2141,23.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Curtis Fleming\2b507014,ie IRL,DF,23,24,22,2140,23.8,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matchs
Willie Falconer\cb6882b6,sct SCO,AT,26,28,22,1988,22.1,5,3,5,0,0,1,1,0.23,0.14,0.36,0.23,0.36,Matchs
Alan Kernaghan\0b110943,ie IRL,DF,25,22,22,1955,21.7,2,1,2,0,0,1,1,0.09,0.05,0.14,0.09,0.14,Matchs
Chris Morris\0412a4df,ie IRL,DF,28,25,22,1944,21.6,1,1,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09,Matchs
Robbie Mustoe\2c02df03,eng ENG,MT,23,23,21,1846,20.5,1,1,1,0,0,0,0,0.05,0.05,0.10,0.05,0.10,Matchs
Nicky Mohan\a6efa9a5,eng ENG,DF,21,18,18,1620,18.0,2,0,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,Matchs
Craig Hignett\04f2da3e,eng ENG,ATMT,22,21,18,1574,17.5,4,2,4,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matchs
Jamie Pollock\d6eae203,eng ENG,MT,18,22,17,1634,18.2,1,1,1,0,0,8,0,0.06,0.06,0.11,0.06,0.11,Matchs
Bernie Slaven\3d327fd2,ie IRL,AT,31,18,13,1515,16.8,4,1,4,0,0,1,0,0.24,0.06,0.30,0.24,0.30,Matchs
Jon Gittens\9bf6a179,eng ENG,DF,28,13,13,1004,11.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ian Ironside\0fb067da,eng ENG,GB,28,12,11,1044,11.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Chris Kamara\e61d2fb4,eng ENG,MT,34,13,9,683,7.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mark Proctor\8eada5db,eng ENG,MT,31,11,6,612,6.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Graham Kavanagh\dc15f511,ie IRL,MT,18,10,6,477,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gary Parkinson\d344e89a,eng ENG,DF,24,4,4,322,3.6,0,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matchs
Brian Horne\9025c57f,eng ENG,GB,24,4,3,294,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Collett\127f5c75,eng ENG,GB,18,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Dwight Marshall\032af338,,AT,26,3,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Alan Moore\ee3b147f,ie IRL,MT,17,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.5,42,468,,,49,39,48,1,2,42,2,1.17,0.93,2.10,1.14,2.07,
Total adversaire,,,26.4,42,,,,,,,,,,,,,,,,
