-- League --	--- FA Cup ---	---- Other ----

1977/78
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARTLETT, Paul 	Winger	3+6	0	0	0	0	0	0	0	0
										
BLOCKLEY, Jeff 	Central Defender	0	0	0	1	0	0	0	0	0
										
BOULTON, Colin 	Goalkeeper	8	0	0	0	0	0	2	0	0
										
BUCKLEY, Steve 	Full Back	18	1	0	2	0	0	0	0	0
										
CHESTERS, Colin 	Forward	6+2	1	0	0	0	0	0	0	0
										
CORISH, Bob 	Full Back	0+1	0	0	0	0	0	0	0	0
										
CORK, Alan 	Forward	0	0	0	0	0	0	0	0	0
										
COWLEY, Francis 	Winger	0	0	0	0	0	0	0	0	0
										
CRAWFORD, Andy 	Forward	3	1	0	0+2	0	0	0	0	0
										
CURRAN, Terry 	Winger	26	2	0	3	0	0	0	0	0
										
DALY, Gerry 	Midfielder	37	10	2	3	1	0	2	1	1
										
DANIEL, Peter 	Central Defender	17+2	1	0	3	0	0	1	0	0
										
GEMMILL, Archie 	Midfielder	5	1	0	0	0	0	1	0	0
										
GEORGE, Charlie 	Forward	34	11	2	3	0	0	1	0	0
										
HALES, Derek 	Forward	5	0	0	0	0	0	1	1	0
										
HECTOR, Kevin 	Forward	11	1	0	0	0	0	2	1	0
										
HILL, Gordon 	Winger	1	1	0	0	0	0	0	0	0
										
HUGHES, Billy 	Forward	17+2	8	0	0	0	0	1	0	0
										
HUNT, David 	Midfielder	5	0	0	0	0	0	0	0	0
										
JAMES, Leighton 	Winger	7	0	0	0	0	0	1	0	0
										
KETTERIDGE, Steve 	Midfielder	0	0	0	0	0	0	0	0	0
										
KING, Jeff 	Midfielder	1	0	0	0	0	0	0	0	0
										
LANGAN, David 	Full Back	42	0	0	3	0	0	2	0	0
										
MACKEN, Tony 	Full Back	0+1	0	0	0	0	0	0	0	0
										
MASSON, Don 	Midfielder	23	1	0	3	2	0	0	0	0
										
MCFARLAND, Roy 	Central Defender	26	1	0	0	0	0	0	0	0
										
MIDDLETON, John 	Goalkeeper	34	0	0	3	0	0	0	0	0
										
NISH, David 	Full Back	21	2	0	0	0	0	2	0	0
										
O'RIORDAN, Don 	Central Defender	2+3	1	0	0	0	0	0+1	0	0
										
POWELL, Steve 	Midfielder	32+3	2	0	3	0	0	2	0	0
										
RIOCH, Bruce 	Midfielder	20	4	0	3	2	0	0	0	0
										
RYAN, Gerry 	Winger	24	4	0	2	1	0	1	0	0
										
THOMAS, Rod 	Full Back	2	0	0	0	0	0	1	0	0
										
TODD, Colin 	Central Defender	32	1	0	1	0	0	2	0	0
										
WEBSTER, Ron 	Full Back	0+3	0	0	0	0	0	0	0	0
