-- League --	--- FA Cup ---	---- Other ----

1977/78
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BERTSCHIN, Keith 	Forward	42	11	0	2	3	0	4	0	0
										
BROADHURST, Kevan 	Central Defender	9+1	0	0	0	0	0	0	0	0
										
CALDERWOOD, Jimmy 	Full Back	36	0	0	2	0	0	1+1	0	0
										
CONNOLLY, John 	Winger	12+8	4	0	1	0	0	3	0	0
										
DILLON, Kevin 	Midfielder	16+1	1	0	2	0	0	0	0	0
										
EMMANUEL, Gary 	Midfielder	20+2	1	0	1	0	0	0	0	0
										
FOX, Steve 	Winger	10+1	0	0	0	0	0	0	0	0
										
FRANCIS, Trevor 	Forward	42	25	3	2	2	0	4	2	0
										
GALLAGHER, Joe 	Central Defender	21	3	0	2	0	0	0	0	0
										
HIBBITT, Terry 	Winger	41	6	0	2	0	0	4	0	0
										
HOWARD, Pat 	Central Defender	35	0	0	2	0	0	1	0	0
										
JONES, Gary 	Winger	3+2	0	0	0	0	0	4	0	0
										
LATCHFORD, Dave 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
MONTGOMERY, Jim 	Goalkeeper	41	0	0	1	0	0	4	0	0
										
PAGE, Malcolm 	Full Back	29+1	0	0	0	0	0	4	0	0
										
PENDREY, Garry 	Full Back	37	1	0	1	0	0	4	0	0
										
RATHBONE, Mike 	Full Back	2	0	0	0	0	0	2	0	0
										
SBRAGIA, Ricky 	Central Defender	5	1	0	0	0	0	2	0	0
										
SMITH, Steve 	Goalkeeper	0	0	0	1	0	0	0	0	0
										
STYLES, Archie 	Full Back	5+1	0	0	1	0	0	0	0	0
										
TOWERS, Tony 	Midfielder	37+1	2	0	2	0	0	3	0	0
										
WANT, Tony 	Full Back	18	0	0	0	0	0	4	0	0
										
WRIGHT, Billy 	Full Back	0	0	0	0	0	0	0	0	0
