	-- League --	--- FA Cup ---	---- Other ----

1977/78
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
CHERRY, Trevor 	Central Defender	41	1	0	1	0	0	6	1	0
										
CLARKE, Allan 	Forward	8+1	3	0	0+1	0	0	1	0	0
										
CURRIE, Tony 	Midfielder	35	3	0	1	0	0	5	1	0
										
FLYNN, Brian 	Midfielder	28+1	1	0	1	0	0	0	0	0
										
GRAHAM, Arthur 	Winger	40	9	0	1	0	0	6	3	0
										
GRAY, Eddie 	Winger	24+3	5	1	0	0	0	4	2	0
										
GRAY, Frank 	Full Back	40+1	3	1	1	1	1	6	2	0
										
HAMPTON, Peter 	Full Back	10+1	0	0	0	0	0	1+1	0	0
										
HANKIN, Ray 	Forward	33	20	0	1	0	0	6	1	0
										
HARRIS, Carl 	Winger	16+3	2	0	1	0	0	2+2	1	0
										
HART, Paul 	Central Defender	12	0	0	0	0	0	0	0	0
										
HARVEY, David 	Goalkeeper	25	0	0	1	0	0	4	0	0
										
JORDAN, Joe 	Forward	20	3	0	0	0	0	3	3	0
										
LORIMER, Peter 	Forward	26+2	6	1	0	0	0	4	3	1
										
MADELEY, Paul 	Central Defender	38	0	0	1	0	0	6	0	0
										
MCNIVEN, David 	Forward	2	0	0	0	0	0	0	0	0
										
MCQUEEN, Gordon 	Central Defender	21	5	0	1	0	0	1	0	0
										
PARKER, Neil 	Full Back	0+1	0	0	0	0	0	0	0	0
										
PARKINSON, Keith 	Central Defender	6+2	0	0	0	0	0	4	0	0
										
REANEY, Paul 	Full Back	15	0	0	1	0	0	5	0	0
										
STEVENSON, Byron 	Midfielder	3+2	0	0	0	0	0	0	0	0
										
STEWART, David 	Goalkeeper	17	0	0	0	0	0	2	0	0
										
THOMAS, Gwyn 	Midfielder	2+1	1	0	0	0	0	0	0	0
