	-- League --	--- FA Cup ---	---- Other ----

1977/78
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARNES, Peter	Winger	
										
BELL, Colin	Midfielder	
										
BENNETT, Dave	Winger	
										
BOOTH, Tommy	Central Defender	
										
CHANNON, Mick	Forward	
										
CLEMENTS, Kenny	Central Defender	
										
CORRIGAN, Joe	Goalkeeper	
										
COUGHLIN, Russell	Midfielder	
										
DONACHIE, Willie	Full Back	
										
DOYLE, Mike	Central Defender	
										
FELIX, Garry	Midfielder	
										
HARTFORD, Asa	Midfielder	
										
HENDERSON, Peter	Winger	
										
HENRY, Tony	Midfielder	
										
KEEGAN, Ged	Midfielder	
										
KIDD, Brian	Forward	
										
LILLIS, Mark	Forward	
										
LITCHFIELD, Peter	Goalkeeper	
										
OWEN, Gary	Midfielder	
										
PALMER, Roger	Forward	
										
POWER, Paul	Midfielder	
										
ROYLE, Joe	Forward	
										
SHERLOCK, Steve	Full Back	
										
TUEART, Dennis	Winger	
										
WATSON, Dave	Central Defender	
