	-- League --	--- FA Cup ---	---- Other ----

1977/78
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALBISTON, Arthur	Full Back	
										
BUCHAN, Martin	Central Defender	
										
COPPELL, Steve	Winger	
										
FORSYTH, Alex	Full Back	
										
GREENHOFF, Brian	Central Defender	
										
GREENHOFF, Jimmy	Forward	
										
GRIMES, Ashley	Full Back	
										
HILL, Gordon	Winger	
										
HOUSTON, Stewart	Full Back	
										
JONES, Steve	Midfielder	
										
JORDAN, Joe	Forward	
										
MACARI, Lou	Midfielder	
										
MCCREERY, David	Midfielder	
										
MCGRATH, Chris	Winger	
										
MCILROY, Sammy	Midfielder	
										
MCQUEEN, Gordon	Central Defender	
										
NICHOLL, Jimmy	Full Back	
										
PEARSON, Stuart	Forward	
										
RITCHIE, Andy	Forward	
										
ROCHE, Paddy	Goalkeeper	
										
ROGERS, Martyn	Full Back	
										
STEPNEY, Alex	Goalkeeper	
