-- League --	--- FA Cup ---	---- Other ----

1972/73
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BADGER, Len 	Full Back	35	0	0	2	0	0	7+1	0	0
										
BONE, Jim 	Forward	12	6	0	0	0	0	0	0	0
										
CAMMACK, Steve 	Forward	3	1	0	0	0	0	1	0	0
										
COLQUHOUN, Eddie 	Central Defender	37	0	0	2	0	0	10	0	0
										
CURRIE, Tony 	Midfielder	39	1	0	2	0	0	10	4	0
										
DEARDEN, Billy 	Forward	37	20	0	2	1	0	8	3	0
										
EDDY, Keith 	Central Defender	20	1	0	2	1	0	1+1	0	0
										
FAULKNER, Steve 	Central Defender	2	0	0	0	0	0	0	0	0
										
FLYNN, John 	Central Defender	24	0	0	2	0	0	7	0	0
										
FORD, David 	Forward	5+2	0	0	0	0	0	4	0	0
										
GOULDING, Steve 	Full Back	15	0	0	0	0	0	9	0	0
										
HEMSLEY, Ted 	Full Back	41	1	0	2	0	0	10	2	0
										
HOCKEY, Trevor 	Winger	23	2	0	0	0	0	9	0	0
										
HOLMES, Ian 	Midfielder	2+2	0	0	1	0	0	1+1	0	0
										
MACKENZIE, Ian 	Central Defender	21+1	1	0	0	0	0	3+2	1	0
										
MCALISTER, Tom 	Goalkeeper	42	0	0	2	0	0	10	0	0
										
OGDEN, Alan 	Full Back	2+1	0	0	0	0	0	0+1	0	0
										
REECE, Gil 	Winger	5+2	2	0	0	0	0	0	0	0
										
SALMONS, Geoff 	Midfielder	29	2	0	2	0	0	4	0	0
										
SCULLION, Stewart 	Winger	13+1	0	0	1	0	0	3	0	0
										
SPEIGHT, Mick 	Midfielder	5+4	0	0	1	0	0	0+1	0	0
										
STANIFORTH, Dave 	Forward	4+1	1	0	0	0	0	3	0	0
										
WARBOYS, Alan 	Forward	7	0	0	0	0	0	1	0	0
										
WARD, Peter 	Full Back	0	0	0	0	0	0	0	0	0
										
WOODWARD, Alan 	Winger	39	10	4	1	0	0	9	3	1
