-- League --	--- FA Cup ---	---- Other ----

1972/73
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BELFITT, Rod	Forward	
										
BERNARD, Mike	Midfielder	
										
BUCKLEY, Mick	Midfielder	
										
COCHRANE, Terry	Winger	
										
CONNOLLY, John	Winger	
										
DARRACOTT, Terry	Full Back	
										
HARPER, Joe	Forward	
										
HARVEY, Colin	Midfielder	
										
HURST, John	Central Defender	
										
HUSBAND, Jimmy	Winger	
										
JOHNSON, David	Forward	
										
JONES, Gary	Winger	
										
KENDALL, Howard	Midfielder	
										
KENYON, Roger	Central Defender	
										
LAWSON, David	Goalkeeper	
										
LYONS, Mike	Central Defender	
										
MCLAUGHLIN, John	Full Back	
										
NEWTON, Henry	Midfielder	
										
ROYLE, Joe	Forward	
										
SCOTT, Peter	Full Back	
										
SEARGEANT, Steve	Full Back	
										
STYLES, Archie	Full Back	
										
TOBIN, Don	Midfielder	
										
WEST, Gordon	Goalkeeper	
										
WHITTLE, Alan	Forward	
										
WILSON, Alan	Midfielder	
										
WRIGHT, Bernie	Forward	
										
WRIGHT, Tommy	Full Back
