-- League --	--- FA Cup ---	---- Other ----

1972/73
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARROWCLOUGH, Stewart	Winger	
										
BURLEIGH, Martin	Goalkeeper	
										
CANNELL, Paul	Forward	
										
CASSIDY, Tommy	Midfielder	
										
CLARK, Frank	Full Back	
										
COWAN, John	Midfielder	
										
CRAIG, David	Full Back	
										
GIBB, Tommy	Midfielder	
										
GREEN, Tony	Midfielder	
										
GUTHRIE, Ron	Full Back	
										
HIBBITT, Terry	Winger	
										
HODGSON, Gordon	Midfielder	
										
HOWARD, Pat	Central Defender	
										
KENNEDY, Alan	Full Back	
										
MACDONALD, Malcolm	Forward	
										
MCDERMOTT, Terry	Midfielder	
										
MCFAUL, Iam	Goalkeeper	
										
MONCUR, Bobby	Central Defender	
										
NATTRASS, Irving	Full Back	
										
REID, Alex	Midfielder	
										
ROBSON, Keith	Forward	
										
SMITH, Jim	Midfielder	
										
STEELE, Eric	Goalkeeper	
										
THOMSON, John	Central Defender	
										
TUDOR, John	Forward	
										
YOUNG, David	Central Defender	
