-- League --	--- FA Cup ---	---- Other ----

1972/73
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BEATTIE, Kevin 	Central Defender	37+1	5	0	1	0	0	10	0	0
										
BELFITT, Rod 	Forward	14	6	0	0	0	0	4	3	0
										
BEST, David 	Goalkeeper	40	0	0	2	0	0	9	0	0
										
BUTTLE, Steve 	Midfielder	0	0	0	0	0	0	0	0	0
										
CLARKE, Frank 	Forward	1+1	0	0	0	0	0	0+1	0	0
										
COLLARD, Ian 	Midfielder	12+3	0	0	0	0	0	5	1	0
										
HAMILTON, Bryan 	Midfielder	42	11	0	2	1	0	10	2	0
										
HAMMOND, Geoff 	Full Back	1+2	0	0	0	0	0	0	0	0
										
HARPER, Colin 	Full Back	35	1	0	2	1	0	10	0	0
										
HILL, Mick 	Forward	0+1	0	0	0	0	0	1	0	0
										
HUNTER, Allan 	Central Defender	41	0	0	2	0	0	10	0	0
										
JEFFERSON, Derek 	Central Defender	9	0	0	0	0	0	0	0	0
										
JOHNSON, David 	Forward	27	7	0	2	1	0	4	0	0
										
KEELEY, Glenn 	Central Defender	1	0	0	0	0	0	0	0	0
										
LAMBERT, Mick 	Winger	40	5	0	2	0	0	10	2	0
										
MILLER, Johnny 	Winger	3+5	1	0	0	0	0	1+2	1	0
										
MILLS, Mick 	Full Back	42	0	0	2	0	0	10	0	0
										
MORRIS, Peter 	Midfielder	31+2	1	0	2	0	0	7	2	0
										
PEDDELTY, John 	Central Defender	2	0	0	1	0	0	0	0	0
										
SIVELL, Laurie 	Goalkeeper	2	0	0	0	0	0	1	0	0
										
VILJOEN, Colin 	Midfielder	40	5	3	2	0	0	7	1	0
										
WHYMARK, Trevor 	Forward	41	11	0	2	0	0	10	5	0
										
WOODS, Clive 	Winger	1+4	0	0	0	0	0	1+2	2	0
