Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARRY, Mike ",Winger,2+2,0,0,0,0,0,4,0,0
,"CHAPMAN, Les ",Midfielder,12+3,1,0,4,1,0,2+1,2,0
,"CHERRY, Trevor ",Central Defender,35,4,0,5,0,0,5,2,0
,"CLARKE, Dennis ",Central Defender,39,1,0,4,0,0,5,0,0
,"DOBSON, Colin ",Winger,6+3,1,0,0+1,0,0,2,0,0
,"DOLAN, Terry ",Midfielder,0,0,0,0+1,0,0,0,0,0
,"ELLAM, Roy ",Central Defender,42,2,0,5,0,0,6,1,0
,"GREENHALGH, Brian ",Forward,10,0,0,2,0,0,0,0,0
,"HOY, Bobby ",Winger,11+1,3,0,2,1,0,5,0,0
,"HUTT, Geoff ",Full Back,38,1,0,5,0,0,2,0,0
,"JONES, Alan ",Winger,12,0,0,1,0,0,5,0,0
,"KRZYWICKI, Dick ",Winger,14+2,1,0,2,1,0,0+2,0,0
,"LAWSON, David ",Goalkeeper,19,0,0,3,0,0,4,0,0
,"LAWSON, Jimmy ",Winger,27+1,4,0,1,0,0,5,0,0
,"MAHONEY, Brian ",Forward,14+1,2,0,1,1,0,0,0,0
,"MCGILL, Jimmy ",Midfielder,41,1,0,5,0,0,2,0,0
,"MIELCZAREK, Ray ",Central Defender,1,0,0,0,0,0,0,0,0
,"NICHOLSON, Jimmy ",Midfielder,33,3,0,3,0,0,2,0,0
,"POOLE, Terry ",Goalkeeper,23,0,0,2,0,0,2,0,0
,"SMITH, Dave ",Forward,0,0,0,0,0,0,3,1,0
,"SMITH, Steve ",Midfielder,41,6,0,5,0,0,6,1,0
,"TURNER, Ian ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"WORTHINGTON, Frank ",Forward,42,9,3,5,2,0,6,0,0
