,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Scott Carson\3e1550ee,eng ENG,GB,22,35,35,3150,35.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Robinson\80cdbbe1,eng ENG,DF,29,35,35,3019,33.5,0,1,0,0,0,7,1,0.00,0.03,0.03,0.00,0.03,Matchs
Robert Koren\f68eaab2,si SVN,DFMT,27,35,34,2990,33.2,1,2,1,0,0,3,0,0.03,0.06,0.09,0.03,0.09,Matchs
Jonathan Greening\892c1d7a,eng ENG,MT,29,34,33,2969,33.0,2,1,2,0,0,7,0,0.06,0.03,0.09,0.06,0.09,Matchs
Gianni Zuiverloon\22d7fe43,nl NED,DF,21,33,33,2893,32.1,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matchs
James Morrison\21a66e33,sct SCO,ATMT,22,30,29,2352,26.1,3,3,3,0,0,5,0,0.11,0.11,0.23,0.11,0.23,Matchs
Jonas Olsson\48844a9b,se SWE,DF,25,28,28,2520,28.0,2,0,2,0,0,7,0,0.07,0.00,0.07,0.07,0.07,Matchs
Chris Brunt\ec7e6ad1,nir NIR,DFMT,23,34,28,2371,26.3,9,2,7,2,3,3,0,0.34,0.08,0.42,0.27,0.34,Matchs
Borja Valero\0e21fc3c,es ESP,MT,23,30,27,2292,25.5,0,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matchs
Abdoulaye Méïté\2b548af1,ci CIV,DF,27,18,18,1443,16.0,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matchs
Marc-Antoine Fortuné\402077cd,fr FRA,AT,27,17,17,1424,15.8,4,2,4,0,0,0,0,0.25,0.13,0.38,0.25,0.38,Matchs
Ryan Donk\d072a976,sr SUR,DFMT,22,16,14,1255,13.9,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matchs
Roman Bednář\a6979454,cz CZE,AT,25,26,12,1197,13.3,6,1,5,1,2,6,0,0.45,0.08,0.53,0.38,0.45,Matchs
Ishmael Miller\58f1973e,eng ENG,AT,21,15,11,1033,11.5,3,1,3,0,0,2,0,0.26,0.09,0.35,0.26,0.35,Matchs
Leon Barnett\76854cdf,eng ENG,DF,22,11,10,912,10.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kim Do-heon\b9adbb13,kr KOR,MT,26,16,9,765,8.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jay Simpson\fe9c9bfc,eng ENG,ATMT,19,13,9,702,7.8,1,0,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matchs
Carl Hoefkens\6d9d883e,be BEL,DF,29,10,6,663,7.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Shelton Martis\c510f9ae,cw CUW,DF,25,7,6,550,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Luke Moore\bf06d13a,eng ENG,AT,22,21,5,690,7.7,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matchs
Graham Dorrans\eeb032db,sct SCO,ATMT,21,8,5,428,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Juan Carlos Menseguez\ed7cc01c,ar ARG,ATMT,24,7,3,348,3.9,1,0,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matchs
Marek Čech\4261b6d5,sk SVK,DF,25,8,3,340,3.8,0,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matchs
Dean Kiely\0012caa1,ie IRL,GB,37,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Youssouf Mulumbu\a275b145,cd COD,MT,21,6,2,250,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Filipe Teixeira\afda7d82,pt POR,MT,27,10,1,265,2.9,0,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matchs
Craig Beattie\0fe1ad79,sct SCO,AT,24,7,1,155,1.7,1,0,1,0,0,0,0,0.58,0.00,0.58,0.58,0.58,Matchs
Pelé\c9c6b67c,cv CPV,DF,30,3,1,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Sherjill MacDonald\3e02cb94,nl NED,AT,23,5,0,162,1.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Chris Wood\4e9a0555,nz NZL,AT,16,2,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,25.2,38,418,,,34,23,31,3,5,66,1,0.89,0.61,1.50,0.82,1.42,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
