-- League --	--- FA Cup ---	---- Other ----

1931/32
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ARGUE, Jimmy 	Inside Forward	0	0	0	0	0	0	0	0	0
										
BARKAS, Ned 	Full Back	19	0	0	1	0	0	0	0	0
										
BOOTON, Harold 	Full Back	15	0	0	1	0	0	0	0	0
										
BRADFORD, Joe 	Centre Forward	37	26	1	2	2	0	0	0	0
										
BRIGGS, George 	Winger	30	11	0	2	0	0	0	0	0
										
CALLADINE, Charlie 	Wing Half	2	0	0	0	0	0	0	0	0
										
CRINGAN, Jimmy 	Central Defender	30	0	0	2	0	0	0	0	0
										
CROSBIE, Johnny 	Inside Forward	15	3	0	0	0	0	0	0	0
										
CURTIS, Ernie 	Inside Forward	35	13	2	2	0	0	0	0	0
										
FILLINGHAM, Tom 	Central Defender	17	0	0	0	0	0	0	0	0
										
FIRTH, Jack 	Wing Half	9	0	0	0	0	0	0	0	0
										
GREGG, Bob 	Inside Forward	16	1	0	0	0	0	0	0	0
										
GROSVENOR, Tom 	Inside Forward	26	6	0	2	0	0	0	0	0
										
HAYWOOD, George 	Centre Forward	7	3	0	0	0	0	0	0	0
										
HIBBS, Harry 	Goalkeeper	36	0	0	2	0	0	0	0	0
										
HICKS, George 	Winger	1	1	0	0	0	0	0	0	0
										
HORSMAN, Bill 	Winger	11	1	0	0	0	0	0	0	0
										
KEATING, Reg 	Centre Forward	5	1	0	0	0	0	0	0	0
										
LESLIE, Alec 	Wing Half	3	0	0	0	0	0	0	0	0
										
LIDDELL, George 	Wing Half	37	0	0	2	0	0	0	0	0
										
MITTELL, Jackie 	Goalkeeper	4	0	0	0	0	0	0	0	0
										
MORRALL, George 	Central Defender	37	1	0	2	0	0	0	0	0
										
NEWTON, Cyril 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
RANDLE, Jackie 	Full Back	6	0	0	0	0	0	0	0	0
										
SHIPMAN, Tom 	Full Back	0	0	0	0	0	0	0	0	0
										
SMITH, Sam 	Centre Forward	15	10	0	2	0	0	0	0	0
										
SMITHIES, George 	Centre Forward	1	0	0	0	0	0	0	0	0
										
STOKER, Lew 	Wing Half	39	0	0	2	0	0	0	0	0
										
TEWKESBURY, Ken 	Goalkeeper	2	0	0	0	0	0	0	0	0
										
THOROGOOD, Jack 	Winger	5	0	0	0	0	0	0	0	0
										
WALLINGTON, Sid 	Wing Half	2	0	0	0	0	0	0	0	0
