,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Matt Elliott\c1033941,sct SCO,DF,30,37,37,3330,37.0,6,4,6,0,0,2,0,0.16,0.11,0.27,0.16,0.27,Matchs
Robbie Savage\f60a24de,wls WAL,MT,24,35,35,3002,33.4,1,1,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matchs
Frank Sinclair\02942593,jm JAM,DF,27,34,34,2964,32.9,0,2,0,0,0,7,1,0.00,0.06,0.06,0.00,0.06,Matchs
Neil Lennon\ad2d42ae,nir NIR,MT,28,31,31,2790,31.0,1,6,1,0,0,4,0,0.03,0.19,0.23,0.03,0.23,Matchs
Muzzy Izzet\aeeddfc4,tr TUR,MT,24,31,31,2688,29.9,8,3,5,3,3,3,0,0.27,0.10,0.37,0.17,0.27,Matchs
Gerry Taggart\2bf06765,nir NIR,DF,28,31,30,2647,29.4,6,3,6,0,0,5,1,0.20,0.10,0.31,0.20,0.31,Matchs
Tony Cottee\111e8515,eng ENG,AT,34,33,30,2489,27.7,13,1,13,0,0,1,0,0.47,0.04,0.51,0.47,0.51,Matchs
Steve Guppy\3c05bb47,eng ENG,MT,30,30,29,2582,28.7,2,7,2,0,0,2,0,0.07,0.24,0.31,0.07,0.31,Matchs
Tim Flowers\df3b6e40,eng ENG,GB,32,29,29,2447,27.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Impey\67cbd956,eng ENG,DFMT,27,29,28,2397,26.6,2,2,2,0,0,0,0,0.08,0.08,0.15,0.08,0.15,Matchs
Emile Heskey\30184789,eng ENG,AT,21,23,23,2023,22.5,7,,,,,5,0,0.31,,,,,Matchs
Phil Gilchrist\dfff734f,eng ENG,DF,25,27,17,1658,18.4,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matchs
Stefan Oakes\7827fda9,eng ENG,MT,20,22,15,1348,15.0,1,3,1,0,0,0,0,0.07,0.20,0.27,0.07,0.27,Matchs
Darren Eadie\60d2d491,eng ENG,MT,24,16,15,1278,14.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Pegguy Arphexad\611e7e91,fr FRA,GB,26,11,9,973,10.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Theodoros Zagorakis\d3397c3e,gr GRE,MT,27,17,6,692,7.7,1,1,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matchs
Stan Collymore\eed4ff30,eng ENG,AT,28,6,6,473,5.3,4,1,4,0,0,1,0,0.76,0.19,0.95,0.76,0.95,Matchs
Steve Walsh\3e59c893,eng ENG,DF,34,11,5,531,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ian Marshall\859cc903,eng ENG,DFAT,33,21,2,535,5.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Arnar Gunnlaugsson\3a06ea31,is ISL,ATMT,26,2,2,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stuart Campbell\59996464,sct SCO,MT,21,4,1,182,2.0,0,1,0,0,0,0,0,0.00,0.49,0.49,0.00,0.49,Matchs
Graham Fenton\d2fd5e70,eng ENG,MT,25,2,1,142,1.6,0,1,0,0,0,1,0,0.00,0.63,0.63,0.00,0.63,Matchs
Tommy Goodwin\e12b6eb7,eng ENG,DF,19,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Thomas\3976ec1c,eng ENG,DFMT,18,3,0,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lawrie Dudfield\45cf088a,eng ENG,AT,19,2,0,58,0.6,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Jordan Stewart\99bd8581,eng ENG,DFMT,17,1,0,24,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,27.8,38,417,,,53,34,50,3,3,39,3,1.39,0.89,2.29,1.32,2.21,
Total adversaire,,,27.1,38,,,,,,,,,,,,,,,,
