,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Eike Immel\5ed1b0a9,de GER,GB,34,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kit Symons\e4b9fd42,wls WAL,DF,24,38,38,3420,38.0,2,1,2,0,0,3,0,0.05,0.03,0.08,0.05,0.08,Matchs
Georgi Kinkladze\34d9f4f7,ge GEO,MT,22,37,37,3221,35.8,4,4,4,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matchs
Nicky Summerbee\7e6a7ed4,eng ENG,MT,23,37,35,2997,33.3,1,2,1,0,0,4,1,0.03,0.06,0.09,0.03,0.09,Matchs
Uwe Rösler\77a6a70d,de GER,AT,26,36,34,3013,33.5,9,3,8,1,1,6,0,0.27,0.09,0.36,0.24,0.33,Matchs
Steve Lomas\9e58673a,nir NIR,MT,21,33,33,2817,31.3,3,6,3,0,0,8,1,0.10,0.19,0.29,0.10,0.29,Matchs
Keith Curle\dfdd51ba,eng ENG,DF,31,32,32,2880,32.0,0,0,0,0,1,7,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ian Brightwell\f2d15cfe,eng ENG,DF,27,29,26,2323,25.8,0,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,Matchs
Garry Flitcroft\dc6356ad,eng ENG,MT,22,25,25,2103,23.4,0,0,,,,9,0,0.00,0.00,0.00,,,Matchs
Niall Quinn\050093a9,ie IRL,AT,28,32,24,2215,24.6,8,5,8,0,0,4,0,0.33,0.20,0.53,0.33,0.53,Matchs
Michael Brown\85543572,eng ENG,MT,18,20,16,1474,16.4,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matchs
Nigel Clough\3cd439de,eng ENG,ATMT,29,15,15,1327,14.7,2,3,,,,2,0,0.14,0.20,0.34,,,Matchs
Richard Edghill\8f8263f1,eng ENG,DF,20,13,13,1040,11.6,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Frontzeck\e83acb75,de GER,DF,31,12,11,818,9.1,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matchs
Terry Phelan\9f53867c,ie IRL,DF,28,9,9,805,8.9,0,0,,,,5,0,0.00,0.00,0.00,,,Matchs
Gerry Creaney\9ae7cda6,sct SCO,AT,25,15,8,748,8.3,3,0,3,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matchs
Rae Ingram\aed990a6,eng ENG,DF,20,5,5,449,5.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Alan Kernaghan\0b110943,ie IRL,DF,28,6,4,399,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Peter Beagrie\edcefdc4,eng ENG,AT,29,5,4,356,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
John Foster\54c740c2,eng ENG,DF,21,4,4,356,4.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mikheil Kavelashvili\2c1d2009,ge GEO,AT,24,4,3,244,2.7,1,0,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matchs
Paul Walsh\4bf0b7a5,eng ENG,AT,32,3,3,244,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ronnie Ekelund\98366a26,dk DEN,ATMT,22,4,3,200,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Martin Phillips\34d68087,eng ENG,MT,19,11,2,373,4.1,0,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matchs
Scott Hiley\96f1e493,eng ENG,DF,26,6,2,293,3.3,0,2,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,Matchs
Giuseppe Mazzarelli\42de46d6,ch SUI,DF,22,2,0,41,0.5,0,1,0,0,0,0,0,0.00,2.20,2.20,0.00,2.20,Matchs
David Kerr\29d1b9d5,sct SCO,MT,20,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.1,38,386,,,33,26,32,1,2,67,6,0.87,0.68,1.55,0.84,1.53,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
