,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Peter Atherton\1bcd6fc7,eng ENG,DFMT,25,36,36,3240,36.0,0,2,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matchs
Des Walker\4e1b2261,eng ENG,DF,29,36,36,3223,35.8,0,2,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matchs
Kevin Pressman\3f2ff0b9,eng ENG,GB,27,30,30,2688,29.9,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matchs
Marc Degryse\69d7e06e,be BEL,AT,29,34,30,2681,29.8,8,5,8,0,0,0,0,0.27,0.17,0.44,0.27,0.44,Matchs
Ian Nolan\6587459a,nir NIR,DF,25,29,29,2475,27.5,0,4,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matchs
David Hirst\e274c78d,eng ENG,AT,27,30,29,2286,25.4,13,5,9,4,4,1,1,0.51,0.20,0.71,0.35,0.55,Matchs
Guy Whittingham\2a222ae2,eng ENG,AT,30,28,26,2413,26.8,6,5,6,0,0,4,0,0.22,0.19,0.41,0.22,0.41,Matchs
Chris Waddle\27215170,eng ENG,ATMT,34,32,23,2199,24.4,2,6,2,0,0,1,0,0.08,0.25,0.33,0.08,0.33,Matchs
Mark Pembridge\0f9d5dee,wls WAL,MT,24,24,23,2050,22.8,2,3,2,0,0,0,0,0.09,0.13,0.22,0.09,0.22,Matchs
Lee Briscoe\49c0435b,eng ENG,DFMT,19,25,22,1859,20.7,0,3,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matchs
Steve Nicol\f8cf9d0b,sct SCO,DF,33,19,18,1659,18.4,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matchs
Mark Bright\681a0456,eng ENG,AT,33,25,16,1467,16.3,7,2,7,0,0,2,0,0.43,0.12,0.55,0.43,0.55,Matchs
Graham Hyde\1cedc407,eng ENG,MT,24,26,15,1432,15.9,1,1,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,Matchs
John Sheridan\85f0a5ee,ie IRL,MT,30,17,12,1118,12.4,0,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matchs
Julian Watts\4e30bcf6,eng ENG,DF,24,11,9,795,8.8,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matchs
Regi Blinker\c14cbc10,nl NED,ATMT,26,9,9,728,8.1,2,0,2,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matchs
Darko Kovačević\12c6ec44,rs SRB,AT,21,16,8,856,9.5,4,1,4,0,0,1,0,0.42,0.11,0.53,0.42,0.53,Matchs
Jon Newsome\4e8e407f,eng ENG,DF,24,8,8,720,8.0,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matchs
Chris Woods\6148af60,eng ENG,GB,35,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Dan Petrescu\dc2e7399,ro ROU,DF,27,8,8,703,7.8,0,0,,,,2,0,0.00,0.00,0.00,,,Matchs
Andy Sinton\d74cafe4,eng ENG,MT,29,10,7,682,7.6,0,0,,,,1,0,0.00,0.00,0.00,,,Matchs
Dejan Stefanović\1efa2799,rs SRB,DF,20,6,5,446,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Klas Ingesson\2255df73,se SWE,MT,26,6,3,321,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Pearce\fd9d0118,eng ENG,DF,29,3,3,270,3.0,0,0,,,,1,0,0.00,0.00,0.00,,,Matchs
Mike Williams\c0b1df23,eng ENG,AT,25,5,3,258,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ritchie Humphreys\67423398,eng ENG,DFAT,17,4,2,111,1.2,0,1,0,0,0,0,0,0.00,0.81,0.81,0.00,0.81,Matchs
O'Neill Donaldson\154a889e,eng ENG,AT,25,3,1,113,1.3,1,0,1,0,0,0,0,0.80,0.00,0.80,0.80,0.80,Matchs
Mark Platts\e7c264cf,eng ENG,MT,16,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.9,38,401,,,48,37,44,4,4,37,1,1.26,0.97,2.24,1.16,2.13,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
