,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Nigel Reo-Coker\110d0643,eng ENG,MT,27,37,37,3258,36.2,4,0,4,0,0,7,0,0.11,0.00,0.11,0.11,0.11,Matchs
Martin Petrov\011360ce,bg BUL,ATMT,32,31,30,2566,28.5,4,6,0,4,4,1,0,0.14,0.21,0.35,0.00,0.21,Matchs
Mark Davies\3de91e73,eng ENG,MT,23,35,29,2754,30.6,4,0,4,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matchs
Chris Eagles\92aadee9,eng ENG,MT,25,34,26,2289,25.4,4,6,4,0,0,1,0,0.16,0.24,0.39,0.16,0.39,Matchs
David N'Gog\beec2968,fr FRA,AT,22,33,24,2031,22.6,3,4,3,0,0,2,0,0.13,0.18,0.31,0.13,0.31,Matchs
David Wheater\2ad3ea29,eng ENG,DF,24,24,24,2010,22.3,2,2,2,0,0,1,2,0.09,0.09,0.18,0.09,0.18,Matchs
Zat Knight\607efc45,eng ENG,DF,31,25,21,1982,22.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kevin Davies\2f726a89,eng ENG,AT,34,31,21,1865,20.7,6,2,6,0,1,3,0,0.29,0.10,0.39,0.29,0.39,Matchs
Grétar Steinsson\a79e86c4,is ISL,DF,29,23,20,1884,20.9,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matchs
Ádám Bogdán\56f99ec7,hu HUN,GB,23,20,20,1800,20.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Sam Ricketts\3f8ef948,wls WAL,DF,29,20,20,1800,20.0,1,1,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matchs
Gary Cahill\7914b9fe,eng ENG,DF,25,19,19,1638,18.2,2,0,2,0,0,2,1,0.11,0.00,0.11,0.11,0.11,Matchs
Jussi Jääskeläinen\340d2a24,fi FIN,GB,36,18,18,1620,18.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Fabrice Muamba\f5a2bebe,eng ENG,MT,23,20,18,1320,14.7,1,1,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matchs
Ivan Klasnić\214ed478,hr CRO,AT,31,29,16,1503,16.7,8,4,7,1,1,3,1,0.48,0.24,0.72,0.42,0.66,Matchs
Paul Robinson\80cdbbe1,eng ENG,DF,32,17,15,1423,15.8,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matchs
Darren Pratley\bfc3bf1b,eng ENG,DFMT,26,25,14,1279,14.2,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matchs
Tim Ream\28b40c9c,us USA,DF,23,13,13,1170,13.0,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matchs
Dedryck Boyata\7c473e12,be BEL,DF,20,14,13,1122,12.5,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matchs
Ryo Miyaichi\c4acb36f,jp JPN,ATMT,18,12,8,683,7.6,0,2,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matchs
Marcos Alonso\f4290206,es ESP,DFMT,20,5,4,331,3.7,1,0,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matchs
Tuncay Şanlı\e7a2dc67,tr TUR,ATMT,29,16,3,395,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Joe Riley\63dd1061,eng ENG,DF,19,3,2,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ricardo Gardner\b6a1eaa0,jm JAM,DFMT,32,4,2,162,1.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matchs
Tyrone Mears\6f34d0b5,jm JAM,DF,28,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gaël Kakuta\5b1bf5e3,cd COD,ATMT,20,4,0,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Marvin Sordell\9f596d20,eng ENG,AT,20,3,0,43,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Josh Vela\dede4a42,eng ENG,DFMT,17,3,0,40,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lee Chung-yong\49b05a83,kr KOR,ATMT,23,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Robbie Blake\ddc0a1fd,eng ENG,ATMT,35,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.4,38,418,,,43,29,38,5,6,50,5,1.13,0.76,1.89,1.00,1.76,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
