,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Mikaël Silvestre\4dde97ea,fr FRA,DF,26,35,33,2948,32.8,2,1,2,0,0,2,1,0.06,0.03,0.09,0.06,0.09,Matchs
Rio Ferdinand\52465662,eng ENG,DF,25,31,31,2790,31.0,0,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matchs
Paul Scholes\24a3a72c,eng ENG,MT,29,33,29,2609,29.0,9,3,9,0,0,4,1,0.31,0.10,0.41,0.31,0.41,Matchs
Roy Keane\8f218498,ie IRL,MT,32,31,28,2610,29.0,1,2,1,0,0,9,0,0.03,0.07,0.10,0.03,0.10,Matchs
Roy Carroll\0e880937,nir NIR,GB,26,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ryan Giggs\561de8d0,wls WAL,ATMT,30,32,26,2321,25.8,6,9,6,0,0,6,0,0.23,0.35,0.58,0.23,0.58,Matchs
Gabriel Heinze\54629cf9,ar ARG,DF,26,26,26,2287,25.4,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matchs
Cristiano Ronaldo\dea698d9,pt POR,ATMT,19,33,25,2423,26.9,5,4,5,0,0,4,0,0.19,0.15,0.33,0.19,0.33,Matchs
Wayne Rooney\f07be45a,eng ENG,ATMT,18,29,24,2185,24.3,11,2,11,0,1,7,0,0.45,0.08,0.54,0.45,0.54,Matchs
Alan Smith\fdac06ea,eng ENG,ATMT,23,31,22,2038,22.6,6,4,6,0,0,3,1,0.26,0.18,0.44,0.26,0.44,Matchs
Gary Neville\1b013e33,eng ENG,DF,29,22,22,1890,21.0,0,3,0,0,0,2,1,0.00,0.14,0.14,0.00,0.14,Matchs
Wes Brown\659ccc97,eng ENG,DF,24,21,18,1640,18.2,1,0,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,Matchs
Darren Fletcher\184e4970,sct SCO,MT,20,18,18,1380,15.3,3,2,3,0,0,3,0,0.20,0.13,0.33,0.20,0.33,Matchs
Ruud van Nistelrooy\80a30989,nl NED,AT,28,17,17,1370,15.2,6,1,3,3,3,1,0,0.39,0.07,0.46,0.20,0.26,Matchs
John O'Shea\7c1f4685,ie IRL,DFMT,23,23,16,1486,16.5,3,1,3,0,0,1,0,0.18,0.06,0.24,0.18,0.24,Matchs
Tim Howard\c444465e,us USA,GB,25,12,12,1080,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Phil Neville\3db5e0ec,eng ENG,DFMT,27,19,12,1069,11.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Quinton Fortune\fa706d7f,za RSA,MT,27,17,12,1041,11.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Louis Saha\7106e4fe,fr FRA,AT,25,14,7,670,7.4,1,2,1,0,0,0,0,0.13,0.27,0.40,0.13,0.40,Matchs
José Kléberson\b05f5f22,br BRA,MT,25,8,6,416,4.6,0,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matchs
Liam Miller\64b24142,ie IRL,MT,23,8,3,265,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jonathan Spector\3670bd5c,us USA,DFMT,18,3,2,171,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
David Bellion\a901d685,fr FRA,AT,21,10,1,208,2.3,2,0,2,0,0,0,0,0.87,0.00,0.87,0.87,0.87,Matchs
Diego Forlán\d87d0dfc,uy URU,ATMT,25,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.1,38,416,,,57,45,54,3,4,56,5,1.50,1.18,2.68,1.42,2.61,
Total adversaire,,,27.2,38,,,,,,,,,,,,,,,,
