,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Rory Delap\9b0dac73,ie IRL,MT,28,37,34,3028,33.6,2,4,2,0,0,5,0,0.06,0.12,0.18,0.06,0.18,Matchs
Claus Lundekvam\22de8419,no NOR,DF,31,34,33,3015,33.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Antti Niemi\79c3c101,fi FIN,GB,32,28,28,2436,27.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Telfer\7b3990c5,sct SCO,DFMT,32,30,26,2440,27.1,0,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matchs
Andreas Jakobsson\4fa47ef0,se SWE,DFMT,31,27,24,2031,22.6,2,0,2,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matchs
Graeme Le Saux\0bd42c09,eng ENG,DF,35,25,24,1932,21.5,1,3,1,0,0,2,0,0.05,0.14,0.19,0.05,0.19,Matchs
Kevin Phillips\23d97ca1,eng ENG,AT,31,30,21,2085,23.2,10,1,9,1,1,4,0,0.43,0.04,0.47,0.39,0.43,Matchs
Anders Svensson\2c29fd2a,se SWE,MT,28,30,21,2018,22.4,4,0,4,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matchs
Danny Higginbotham\688135a1,gi GIB,DF,25,21,20,1807,20.1,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matchs
David Prutton\7123fdc0,eng ENG,MT,22,23,19,1687,18.7,2,2,2,0,0,7,1,0.11,0.11,0.21,0.11,0.21,Matchs
