-- League --	--- FA Cup ---	---- Other ----

1984/85
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ANDREWS, Ian	Goalkeeper	
										
BANKS, Ian	Midfielder	
										
BRIGHT, Mark	Forward	
										
EASTOE, Peter	Forward	
										
FEELEY, Andy	Full Back	
										
HAZELL, Bob	Central Defender	
										
HORNER, Phil	Central Defender	
										
JONES, Robert	Forward	
										
LINEKER, Gary	Forward	
										
LYNEX, Steve	Winger	
										
MACDONALD, Kevin	Midfielder	
										
O'NEILL, John	Central Defender	
										
PEAKE, Andy	Midfielder	
										
RAMSEY, Paul	Midfielder	
										
RENNIE, David	Central Defender	
										
SMITH, Alan	Forward	
										
SMITH, Bobby	Midfielder	
										
WALLINGTON, Mark	Goalkeeper	
										
WILLIAMS, Tommy	Central Defender	
										
WILSON, Ian	Midfielder
