-- League --	--- FA Cup ---	---- Other ----

1984/85
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALBISTON, Arthur	Full Back	
										
BAILEY, Gary	Goalkeeper	
										
BLACKMORE, Clayton	Full Back	
										
BRAZIL, Alan	Forward	
										
DUXBURY, Mike	Full Back	
										
GARTON, Billy	Central Defender	
										
GIDMAN, John	Full Back	
										
GRAHAM, Arthur	Winger	
										
HOGG, Graeme	Central Defender	
										
HUGHES, Mark	Forward	
										
MCGRATH, Paul	Central Defender	
										
MCQUEEN, Gordon	Central Defender	
										
MORAN, Kevin	Central Defender	
										
MOSES, Remi	Midfielder	
										
MUHREN, Arnold	Midfielder	
										
MURPHY, Aidan	Midfielder	
										
OLSEN, Jesper	Winger	
										
PEARS, Steve	Goalkeeper	
										
PLATT, David	Midfielder	
										
ROBINSON, Andy	Midfielder	
										
ROBSON, Bryan	Midfielder	
										
RUSSELL, Martin	Midfielder	
										
STAPLETON, Frank	Forward	
										
STRACHAN, Gordon	Midfielder	
										
WHITESIDE, Norman	Midfielder	
										
WORTHINGTON, Gary	Forward	
